ABBREVIATIONS,USED,FOR,DAILY,SURFACE,TAB2,DATA,:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
----------------------------------------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INDEX,=,INDEX,NO.,OF,THE,STATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN,=,MONTH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DT,=,DATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAX,=,MAXIMUM,TEMPERATURE,(in,degree,C),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIN,=,MINIMUM,TEMPERATURE,(in,degree,C),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AW,=,AVERAGE,WIND,SPEED,(in,Kms.,per,Hour),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R/F,=,RAINFALL,(in,mm,),IN,24,HOURS,ENDING,O830,HOURS,IST,,,,,,,,,,,,,,,,,,,,,,,,,,,
42867,2010,1,8,26.9,8.8,2,0,2.2,0,0,9.8,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,1,9,28.2,10.6,2,0,1.8,0,0,9.8,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,1,10,29.3,12.8,2,0,2,0,0,9.4,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,1,11,29.5,13.5,2,0,1.8,0,0,9,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,1,12,30.4,16.8,2,0,2.2,0,0,8.8,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,1,13,21.7,18,2,9.2,1,6,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,1,14,26.4,15.8,2,0,0.8,0,10,2.1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,1,15,27,12.6,3,0,1.2,0,0,8,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,1,16,26,10.5,2,0,1.8,0,0,9.2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,1,17,28,10.4,2,0,1.4,0,0,9.4,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,1,18,27.7,10.4,2,0,1.6,0,0,8.6,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,1,19,29.3,9.5,2,0,2,0,0,10,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,1,20,29.6,8.7,2,0,2.2,0,0,9.9,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,1,21,29.5,9.8,2,0,1.3,0,0,10,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,1,22,29.3,10,3,0,1.2,0,0,10.1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,1,23,30.2,10.8,1,0,1.4,0,0,10,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,1,24,30.5,10.4,2,0,1.8,0,0,9.9,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,1,25,30.1,10.9,2,0,1.6,0,0,9.8,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,1,26,30.6,12.2,2,0,2,0,0,9.4,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,1,27,30.8,11.8,3,0,2.2,0,0,9.4,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,1,28,30.1,13.1,3,0,2.4,0,0,9.5,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,1,29,29.9,12,3,0,2.3,0,0,8.6,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,1,30,30,14.2,2,0,2.2,0,0,9.2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,1,31,30.6,12.2,2,0,2.2,0,0,9.5,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,2,1,30.3,12.2,2,0,2.4,0,0,9.3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,2,2,31,14.8,1,0,2.6,0,0,9.2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,2,3,30.7,16.4,3,0,2.8,0,0,8.3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,2,4,30.6,17.6,4,0,2.8,0,0,6.6,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,2,5,26,15.4,4,0.7,2.5,1,25,2.5,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,2,6,28.6,13,1,0,2.2,0,0,5,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,2,7,30.5,11.6,3,0,2,0,0,7.6,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,2,8,32,13.4,2,0,2.4,0,0,9.7,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,2,9,33.2,14.4,2,0,2.8,0,0,8.8,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,2,10,32,18.2,3,0,2.6,0,0,6.3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,2,11,30,17,2,0,2.6,0,0,2.7,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,2,12,32.2,18,3,0,2.8,0,0,8.4,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,2,13,33.2,16.4,3,0,3.4,0,0,8.8,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,2,14,35,19,4,0,4,0,0,9.4,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,2,15,33.5,17.7,3,0,3.2,0,0,8.4,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,2,16,34.5,19.8,3,1.9,3.5,1,41,7.3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,2,17,33,19.6,3,3.4,2.6,1,40,6.9,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,2,18,30,16.2,4,0,1.4,0,0,1.1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,2,19,32.8,16,4,0,2.4,0,0,9.9,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,2,20,32.4,16.4,3,0,3,0,0,9.2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,2,21,34.3,15.3,3,0,3.5,0,0,9.6,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,2,22,35,17,3,0,2.7,0,0,10,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,2,23,29,17.4,2,0,2.2,0,5,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,2,24,35.2,17,4,0,3,0,0,10.1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,2,25,34,15.7,4,0,2.6,0,0,10.4,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,2,26,34.6,16,3,0,3.4,0,0,10.4,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,2,27,35.4,18.2,3,0,3.4,0,0,10,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,2,28,36,17,3,0,3.6,0,0,10.1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,3,1,37,16.7,2,0,3.2,0,0,10.1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,3,2,38,18.4,1,0,3.2,0,0,9.6,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,3,3,38.2,18.5,2,0,3.2,0,0,9.3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,3,4,38.8,20.5,2,0,3,0,0,8.3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,3,5,38.6,20.1,3,0,3.4,0,0,9.3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,3,6,37.2,19.1,2,0,3.6,0,0,9.1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,3,7,38.3,22,4,0,4,0,0,9.8,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,3,8,36.8,18.4,4,0,3.8,0,0,9.6,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,3,9,37.4,21,4,0,3.7,0,0,9.6,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,3,10,36.8,20.2,4,0,3.4,0,0,9.1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,3,11,38,20.5,5,4.2,2.8,3,15,7.6,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,3,12,36,19.5,3,10.9,3.3,3,20,4.7,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,3,13,28.1,19.4,2,2,2.2,7,15,1.5,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,3,14,37.3,20.5,1,0,3.2,0,0,9.2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,3,15,38.5,17.4,2,0,3.4,0,0,9.2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,3,16,39.5,18.4,3,0,4,0,0,9.6,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,3,17,39.5,20.8,2,0,3.8,0,0,9.5,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,3,18,39.8,20.5,1,0,3.4,0,0,8.4,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,3,19,39.6,20.8,2,0,3.6,0,0,8.7,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,3,20,39.8,21,2,0,3.8,0,0,9.2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,3,21,40,22.2,3,0,4.2,0,0,9.6,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,3,22,42.2,21,2,0,4.6,0,0,9.4,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,3,23,42.5,22,2,0,4.6,0,0,10.2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,3,24,42.5,22.5,2,0,4.8,0,0,9.9,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,3,25,41.6,24,2,0,5.3,0,0,9.4,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,3,26,40,24.6,1,0,4.8,0,0,8.5,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,3,27,41.2,23.6,2,0,4.6,0,0,7.3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,3,28,41.5,23.1,2,0,4.6,0,0,8,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,3,29,41.5,24.6,2,0,4.6,0,0,9.6,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,3,30,41.7,25.7,1,0,5,0,0,8.5,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,3,31,41.6,21.5,3,0,5,0,0,8.2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,4,1,42.1,21.5,5,0,4.8,0,0,10.8,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,4,2,40.6,22.8,4,0,4.6,0,0,10.7,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,4,3,41.5,24.4,4,0,4.8,0,0,10.1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,4,4,41.1,4.5,5,0,5,0,0,10,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,4,5,42,21.3,3,0,4.8,0,0,10.5,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,4,6,42.2,22,3,0,5.2,0,0,10.6,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,4,7,43.8,24.6,4,0,5.5,0,0,9.7,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,4,8,43.6,24.8,3,0,5.4,0,0,9.9,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,4,9,43.2,25.6,2,0,5,0,0,7.9,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,4,10,42.5,26.2,2,0,5.3,0,0,3.4,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,4,11,44.4,28.8,6,0,5.2,0,0,9.4,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,4,12,44,27.8,5,0,5.4,0,0,9.5,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,4,13,44.3,27.6,6,0,6,0,0,10,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,4,14,44.5,25.4,5,0,6,0,0,9.6,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,4,15,45,26.6,3,0,6.3,0,0,10.3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,4,16,44.4,24.4,3,0,6.2,0,0,9.9,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,4,17,45.2,28.4,5,0,6,0,0,10,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,4,18,45.1,26.8,4,0,5.8,0,0,10.3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,4,19,45,27,3,0,6.1,0,0,10.6,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,4,20,44.7,28.8,9,0,6.2,0,0,10.6,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,4,21,43.1,28.3,9,0,6,0,0,11,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,4,22,43.5,27.4,8,0,5.6,0,0,10.8,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,4,23,43.7,28.8,7,0,5.5,0,0,10.5,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,4,24,44.3,26.6,6,0,6,0,0,10.7,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,4,25,43.2,24.4,4,0,5.8,0,0,11,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,4,26,44.1,25.6,6,0,6.4,0,0,11,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,4,27,43.9,27,5,0,3.8,0,0,10.8,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,4,28,44.5,27,4,0,0,0,10.9,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
42867,2010,4,29,44.4,30,6,0,0,0,10.7,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
42867,2010,4,30,44.5,27.6,5,0,0,0,9.1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
42867,2010,5,1,38.7,28,5,0,3.7,0,0,0.2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,5,2,39.8,25,7,0,5,0,0,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,5,3,41.6,25.2,4,0,4.6,0,0,6.3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,5,4,42,27.5,5,0,4.7,0,0,8.5,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,5,5,42.6,27.6,7,0,4.6,2,40,9.8,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,5,6,43,30.6,6,0,5.8,2,40,0.2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,5,7,43.6,28.9,5,0,5.2,2,40,8.7,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,5,8,43.5,29,5,0,5.2,2,40,10.3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,5,9,44.1,28.6,6,0,5.2,0,0,10.8,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,5,10,45.5,31.4,8,0,0,0,11.1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
42867,2010,5,11,45.7,29.4,6,0,5.8,0,0,9.3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,5,12,45.6,27.6,5,0,5.8,0,0,11.2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,5,13,46.3,27.4,4,0,6.2,0,0,11,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,5,14,46.3,28.6,3,0,6.6,0,0,10.8,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,5,15,45.8,28,6,0,6,0,0,10.3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,5,16,45.9,29.5,6,0,6.4,0,0,10.6,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,5,17,46.2,29.4,3,0,6.2,0,0,10.6,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,5,18,46.1,32,4,0,6.6,0,0,9.6,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,5,19,46.2,31.6,4,0,6.6,0,0,8.5,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,5,20,44,28,4,0,6.2,1,8,4.9,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,5,21,42.3,27.6,5,0,5.6,0,0,5.4,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,5,22,40,27.4,4,0,5.6,0,0,8.1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,5,23,41.7,29.8,5,0,6,0,0,9.6,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,5,24,44.6,29.4,3,0,6.6,0,0,10.6,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,5,26,47.2,31.6,12,0,6.2,0,0,10.3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,5,27,45.7,32.6,12,0,6,0,0,11.1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,5,28,44.5,29.8,8,0,6,0,0,10.8,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,5,29,45.1,31,10,0,2.6,0,0,10.4,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,5,30,45.7,32.2,9,0,6.4,0,0,9.4,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,5,31,46.1,29.1,11,0,6,0,0,11.2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,6,1,45,32.2,8,0,5.8,0,0,11.3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,6,2,44.7,32.4,9,0,5.7,0,0,8.5,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,6,3,44.3,31.4,11,0,5.2,0,0,9.4,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,6,4,43.4,31.2,9,0,5.8,0,0,7.7,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,6,5,43.6,32,12,0,5.6,0,0,11.6,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,6,6,43.6,31.8,11,0,5.6,0,0,11.5,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,6,7,43.7,31.5,9,0,5.8,0,0,11.3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,6,8,43.1,29.7,10,0,5.4,0,0,11.4,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,6,9,41.5,30.3,7,0,5.2,0,0,11,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,6,10,42.2,30.6,5,0,5.4,0,0,10.9,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,6,11,43.3,29.9,5,0,5.4,0,0,8.6,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,6,12,42.6,30.4,4,0,5.2,0,0,7.3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,6,13,43.2,31.4,7,0,5.8,0,0,11.2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,6,14,42.9,24.1,6,0,5.5,1,15,5.9,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,6,15,41.3,27.4,7,0,5.4,1,15,6.5,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,6,16,39,24.8,6,6.1,4.1,15,30,6.1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,6,17,35.3,23.4,7,37.6,2.8,11,2,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,6,18,33.4,25.2,5,3.6,2.4,7,43,3.1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,6,19,35.7,24.5,4,1.7,3.6,7,45,3.4,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,6,20,38.1,23,5,19.4,2.4,8,35,8.3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,6,21,27.8,25,3,0.4,2.1,6,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,6,22,36.4,23.2,2,28,1,9,55,4.9,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,6,23,35.5,24.6,5,0,2.6,0,0,2.4,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,6,24,35.7,24.1,5,2.7,3.2,2,15,6.7,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,6,25,34.3,23.7,5,0,2.2,0,0,2.2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,6,26,37.5,26.8,4,0,1.9,3,15,9.8,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,6,27,38.7,26.2,2,0.5,2.4,6,10,8.1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,6,28,36.1,25.4,5,0,2,0,0,2.9,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,6,29,38.3,26.8,5,0,3.2,0,0,7.9,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,6,30,38.4,24.2,3,34.7,1.4,10,0,6,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,7,1,34.3,24,4,29.7,2.6,8,50,2.9,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,7,2,33.1,26.8,3,0,3,0,0,6.1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,7,3,33,24,3,4.2,2.8,12,41,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,7,4,32,24.4,3,25.1,1.2,10,10,1.4,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,7,5,28.6,24.5,2,2.3,1.8,7,5,0.7,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,7,6,33.1,24,3,3.4,1.4,2,55,4.6,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,7,7,31.6,24,3,7.7,0.7,15,40,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,7,8,30,23,4,56.8,1,19,55,0.2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,7,9,29,23.5,4,40,1,17,15,0.6,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,7,10,28.1,25,3,2,1.4,4,10,0.1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,7,11,33.8,25.9,4,0,2.3,0,0,4.6,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,7,12,33.6,24,6,21.5,1.2,16,0,2.7,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,7,13,28.3,22.8,3,37.4,0.6,15,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,7,14,33.4,25.2,5,0,2.6,0,0,4.3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,7,15,33.3,23.7,4,7,1.3,7,30,1.2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,7,16,32,26,4,0,1.5,1,20,2.4,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,7,17,33.4,25.4,3,0.4,2,2,25,4.3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,7,18,33.3,25.4,3,0.6,2.6,1,15,6.2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
42867,2010,7,19,34.1,25,2,51.6,2.8,2,0,5.3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
