date,MAX,MIN,R.F,EVP,DR,NRF,SSH,...SLP,..MSLP,..DBT,..WBT,..DPT,.RH,..VP,DD,FFF,AW,VV,Cl,A,Cm,A.1,Ch,A.2,Dl,Dm,Dh,TC,h,c,a,Ht
2007-02-02,33.2,17.4,0,4.4,0,0,9.2,977.7,1012.7,25,16.8,10.3,39,125,9,8,5,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2007-02-03,32.6,18.2,0,4.4,0,0,7.4,976.8,1011.7,25.2,16.8,10.1,38,123,9,10,4,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2007-02-04,32.8,18.8,0,4,0,0,7.9,976.7,1011.3,27.6,18,10.7,35,129,9,8,3,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2007-02-05,32.8,16.2,0,3.8,0,0,9.3,976.4,1011.1,26.6,17,9.2,33,116,11,10,3,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2007-02-06,33.8,17,0,4.2,0,0,9.2,979.8,1010.4,27.6,19,13,41,149,14,6,6,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2007-02-07,33.5,16,0,4.2,0,0,9.7,976,1010.6,27.4,18.6,12.3,39,143,9,8,3,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2007-02-08,34,16.4,0,3.9,0,0,9.2,977,1011.7,27,18.6,12.6,41,146,9,10,5,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2007-02-09,32.8,17,0,3.8,0,0,8.3,976.2,1010.9,28.4,19.8,14.1,41,161,14,10,3,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2007-02-10,32.6,18,0,4.1,0,0,7.4,975.9,1010.4,28.4,20,14.5,45,165,14,8,3,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2007-02-11,31.3,18,0,3.9,0,0,8.9,976.1,1010.6,29,19.8,13.6,39,156,2,8,3,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2007-02-12,31.6,17.8,0,4.1,0,0,9,977.5,1011.9,30,18,8.2,26,109,32,14,5,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2007-02-13,31.6,18,2.4,4.2,0,51,9.3,978,1012.6,29,19,14.8,35,139,11,10,4,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2007-02-14,28.7,14.6,0,3.3,0,0,10.1,974.5,1011.8,29.8,20.6,14.7,40,167,36,4,4,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2007-02-15,30,12.8,0,3.6,0,0,10,975,1009.3,29.4,19.6,12.9,36,149,20,12,6,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2007-02-16,30.3,15,0,4,0,0,10.3,975.5,1010.2,26.4,14.2,0.6,18,64,32,12,9,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2007-02-17,30.5,12.6,0,3.4,0,0,10.4,980.4,1015.7,22.4,13.8,5.2,33,88,2,8,7,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2007-02-18,31.2,16.5,0,3.6,0,0,9.8,981.6,1017.1,21.6,13,3.9,31,80,5,14,8,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2007-02-19,30.5,15,0,3.7,0,0,10.2,982.6,1018,23,13.4,3.1,27,76,11,8,6,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2007-02-20,31.8,13.5,0,3.6,0,0,10.4,980.3,1015.5,23.8,13.6,2.6,25,74,11,10,6,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2007-02-21,32,14,0,3.7,0,0,10.5,978.5,1013.4,25.6,15.4,5.9,28,93,9,4,6,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2007-02-22,33.1,14.8,0,4,0,0,10.5,978.3,1013.1,26.4,15.6,5.4,26,90,9,12,7,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2007-02-23,33.7,15,0,4,0,0,10.3,979.7,1014.6,27,17,8.7,32,112,7,4,6,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2007-02-24,35,14.4,0,4.4,0,0,10.2,980.2,1015,28,17,7.6,28,104,9,8,6,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2007-02-25,33.7,18,0,4.2,0,0,8.8,983.5,1019.5,19,13.6,8.7,51,112,0,0,2,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2007-02-26,33,16.6,0,3.8,0,0,9.2,982.9,1019,18,13,8.3,53,109,36,8,2,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2007-02-27,33.8,17.2,0,4.2,0,0,10.2,983.7,1019.6,19.8,14.6,10.2,54,124,36,8,3,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2007-02-28,35.1,18.5,0,4.5,0,0,9.5,984.9,1020.9,18.4,13.2,8.3,52,109,36,8,2,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2007-03-01,35,20.5,0,4.6,0,0,10,983,1019.1,17.8,12.8,8,53,107,36,10,2,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2007-03-02,35.5,19.4,0,4.8,0,0,9.9,982.2,1017.9,20.2,12.6,4.6,36,85,5,6,2,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2007-03-03,32.2,17.4,0,5.2,0,0,10.5,981,1017,18,12,5.8,45,92,36,6,2,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2007-03-04,33,17,0,4.6,0,0,10.4,981.5,1017.5,19.6,13.2,7,44,100,0,0,1,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2007-03-05,33.7,16.8,0,4.2,0,0,10.2,983.3,1019.2,19.4,14,9.2,52,116,0,0,1,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2007-03-06,33.6,16.2,0,4.1,0,0,9.4,983.2,1019.1,20,14.8,10.4,54,126,0,0,2,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2007-03-07,34.5,16.4,0,4.4,0,0,9.5,981,1016.9,18.8,14,9.8,56,121,36,8,1,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2007-03-08,33,18.7,0,4.5,0,0,8.3,980.8,1016.7,20,15.4,11.7,59,137,36,4,1,95,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2007-03-09,34.8,20.4,0,4.4,0,0,8,980.4,1016,20.2,15.4,11.6,57,137,0,0,1,95,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2007-03-10,33.7,19.7,0,4.3,0,5,8.8,977.8,1013.3,21,15.6,11.3,54,134,36,6,1,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2007-03-11,36,20.4,0,4.6,0,0,9.6,976.9,1012.2,22,16,11.2,50,133,32,8,1,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2007-03-12,36,20.6,2.9,4.3,3,10,3.4,976,1011.2,23,16.8,12.1,50,141,0,0,2,95,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2007-03-13,31.4,20.4,0,2.5,2,22,7,977.8,1013.1,22.4,15.8,10.4,47,126,36,10,2,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2007-03-14,34.5,20,4.3,3.3,1,20,9,978.8,1014.2,21.8,15.4,10.1,47,123,0,0,96,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2007-03-15,34.3,20.2,0,4.6,0,0,10.4,978.6,1013.6,24.6,17,11.1,43,131,36,12,2,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2007-03-16,33,17.2,0,4.4,0,0,10.7,978.5,1013.7,24,18,15.4,60,175,36,8,2,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2007-03-17,34.1,15,0,4.6,0,0,10.5,978.1,1013.1,24.4,17.4,12.2,46,142,5,10,1,96,0,0,0,0,1,2,0,0,9,2,9,0,2,75
2007-03-18,37.2,18.8,0,5,0,0,10.8,977.8,1012.8,24.4,18.2,13.9,52,159,0,0,1,96,0,0,0,0,1,1,0,0,9,1,9,0,1,75
2007-03-19,38.5,19.5,0,5,0,0,9.9,977.3,1012.2,25.6,17,10.2,38,154,11,14,2,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2007-03-20,39.8,21.3,0,5,0,0,9.5,976.2,1011.2,24.6,17.2,11.6,44,139,2,6,2,95,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2007-03-21,39.4,23.1,0,5.2,0,0,8,975.8,1010.9,25.8,18.6,13.6,47,156,11,6,2,95,0,0,3,1,1,2,0,9,9,3,9,3,1,60
2007-03-22,39.7,23,0,5.1,0,0,8.7,975.9,1011.1,24,17,11.7,46,137,0,0,1,96,0,0,0,0,1,2,0,0,9,2,9,0,2,75
2007-03-23,38,22.6,0,5,0,0,9.5,975.1,1010,26,17.8,11.7,41,137,0,0,2,95,0,0,3,5,0,0,0,9,0,5,9,3,5,60
2007-03-24,39.8,25,0,5.4,0,0,9.7,978.9,1013.5,29,17.4,7.7,26,105,9,10,5,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2007-03-25,39.5,24.3,0,6,0,0,9.9,979.5,1014.2,28.6,16.8,6.3,24,95,9,8,5,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2007-03-26,38.7,21.2,0,5.4,0,0,10,980,1014.7,28.2,16,5.6,24,91,7,10,8,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2007-03-27,39.6,21.7,0,5.6,0,0,10.5,977.6,1014.3,29,17.6,8.2,27,109,32,6,4,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2007-03-28,39.9,19.7,0,5.7,0,0,10.5,978.4,1013,29.4,17.8,8.3,27,109,7,8,4,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2007-03-29,40.4,20.8,0,5.2,0,0,10.5,977.8,1012.3,28.6,15.8,3,19,76,9,12,6,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2007-03-30,40.1,20.2,0,5.4,0,0,9.7,977.6,1012.3,27.8,16.6,6.7,26,98,9,10,5,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2007-03-31,40.7,22.7,0,5,0,0,9.4,978.7,1013.1,29.6,17,5.7,22,91,9,12,6,96,0,0,3,1,1,2,0,9,9,3,9,3,1,60
2007-04-01,39.8,23.4,0,4.9,0,0,8.5,979.4,1014.1,28.2,16.4,5.6,24,91,9,12,6,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2007-04-02,41.1,23.7,0,5.4,0,0,9.4,977.9,1012.3,29,16.4,5.2,22,88,99,5,3,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2007-04-03,42.3,24,0,5.7,0,0,9.7,977.2,1011.6,29.6,18,8.7,27,112,11,8,5,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2007-04-04,42,25.2,0,5.4,0,0,10.8,976.9,1011.3,29.4,17.8,8.3,27,109,9,8,3,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2007-04-05,42,21.6,0,5.2,0,0,10.7,975.1,1009.3,30.8,19.2,10.6,29,128,14,10,4,96,0,0,0,0,1,3,0,0,9,3,9,0,3,75
2007-04-06,41.2,23,0,5.8,0,0,10.3,973.7,1006,32,19,8.9,24,114,18,12,3,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2007-04-07,41.7,24.4,0,5.9,0,0,9.9,972,1005.8,38.6,18.4,5.2,17,88,14,4,4,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2007-04-08,42,24.6,0,6.2,0,0,9.8,972.8,1006.7,33,18.6,6.6,19,97,18,12,6,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2007-04-09,41.8,24.2,0,5.8,0,35,9,974.9,1008.2,33.4,17.6,2.5,14,73,32,22,6,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2007-04-10,39.8,23.8,0,5.8,0,0,10.6,975,1009,33.8,20,9.4,20,118,9,10,5,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2007-04-11,41.4,24.2,0,6,0,0,9.8,974,1007.9,33.6,21.6,13.6,30,156,9,10,5,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2007-04-12,40.8,23.6,0,5.8,0,0,10.1,974.7,1011.7,32.8,19.6,9.8,24,121,9,12,4,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2007-04-13,41.3,25.6,0,5.8,0,0,10.1,973.5,1007.4,33.2,19.8,9.9,29,121,11,12,6,96,0,0,0,0,1,4,0,0,9,4,9,0,4,75
2007-04-14,42.5,24.6,0,5.6,0,0,9.1,972.7,1006.4,34.4,20,9.2,21,116,16,14,4,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2007-04-15,39.6,24.8,0,5.1,0,0,8.7,972.5,1006.1,35.4,20.8,10.5,22,127,11,4,4,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2007-04-16,40.2,23.6,0.2,5.2,3,54,9.3,972.1,1005.9,34,19.2,7.3,19,102,9,10,5,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2007-04-17,39.2,24.2,3.3,5.2,3,48,8.7,972.6,1006.4,34,19.6,8.5,21,111,11,8,5,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2007-04-18,39.7,23.7,0,4.6,0,0,7.5,979.8,1005.6,34,19,6.7,18,98,16,10,6,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2007-04-19,38.8,22.8,0,4.8,0,0,7.8,971.8,1005.6,34,19,6.7,18,98,16,10,6,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2007-04-20,39,25.2,0,5,0,0,6.1,970.7,1004.3,35,20,8.6,20,112,18,18,9,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2007-04-21,38.4,25.5,0,4.8,0,2,4.7,975.7,1010.6,26,17.4,10.7,38,129,11,6,2,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2007-04-22,38.2,23.6,0,4.8,0,0,10.1,976,1011.1,23.8,19,15.9,61,190,9,8,4,96,8,3,3,3,0,0,9,9,0,6,5,6,3,25
2007-04-23,41,26,0,5.3,0,0,10.2,978.6,1013.9,23,20,18.2,75,209,5,10,6,95,0,0,3,1,1,1,0,9,9,2,9,3,1,60
2007-04-24,42.8,33.6,0,5.2,0,0,10.8,978.2,1013.4,24,21.6,20.3,80,238,2,8,4,95,0,0,0,0,1,1,0,0,9,1,9,0,1,75
2007-04-25,44,27,0,5.8,0,0,11,977.2,1012.4,24,21.4,20,78,234,9,10,3,95,5,2,3,3,0,0,9,9,0,5,5,5,2,20
2007-04-26,43,26.3,0,6.4,0,0,9.7,977.2,1012.2,25,21.8,20.1,74,235,14,8,2,96,0,0,3,1,1,3,0,9,9,4,9,3,1,60
2007-04-27,43.8,24.6,0,6.2,0,0,10.7,977.9,1012.9,24.2,20.6,18.5,71,213,34,6,5,96,3,2,3,1,0,0,9,9,0,3,5,6,1,20
2007-04-28,44.2,25.6,0,8,0,0,10.6,978.1,1012.9,26.4,21.2,18.2,61,209,11,10,3,96,0,0,3,2,1,3,0,9,9,5,9,3,2,60
2007-04-29,44.9,27,0,7,0,0,10.4,980.6,1016.3,19.8,18.4,17.5,87,200,34,18,7,95,3,4,3,3,0,0,9,9,0,7,5,6,4,20
2007-04-30,45.1,28.1,0,7,0,0,9.8,977.9,1013.8,17.8,17.4,17.1,96,194,0,0,2,95,7,5,2,3,9,9,8,4,7,2,10,0.3,0.8,15.6
2007-05-01,44,27.1,0,6.3,0,0,9.8,977,1012.6,19.4,18,17.1,86,195,0,0,1,95,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2007-05-02,44.2,27,0,6.2,0,0,10.4,976.7,1012,22,17.8,14.9,64,169,0,0,3,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2007-05-03,43.4,24.4,5.2,5,1,15,7.2,977.1,1012.3,24,17.6,13,50,150,11,6,2,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2007-05-04,42.5,26.8,0.4,5.8,0,45,9.7,978.3,1013.8,20.6,19,18,85,206,2,12,6,95,5,3,3,4,0,0,9,9,0,7,5,6,3,20
2007-05-05,43.8,26,0,5.8,0,0,9.3,976.3,1011.6,21.4,20,19.2,87,222,2,18,2,95,9,4,7,3,0,0,9,9,0,7,4,6,3,18
2007-05-06,43,26.4,0.2,6,0,41,9.4,978.7,1014.2,21,17.4,14.9,68,169,0,0,3,96,0,0,3,2,0,0,0,9,0,2,9,3,2,60
2007-05-07,44.2,26.4,0,6.4,0,0,10.5,978.1,1013.1,25,17.8,12.6,46,146,2,13,2,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2007-05-08,43.5,28.2,0,6.4,0,0,8.4,978,1013.2,23.6,16.6,11.1,45,132,2,8,3,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2007-05-09,43.5,26.8,0,6.6,0,0,8.9,977.7,1012.7,24.6,18.6,14.5,53,165,0,0,2,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2007-05-10,44,28.3,0,6.6,0,0,9.7,976.3,1011,27,19,13.5,43,155,29,10,1,96,0,0,3,2,0,0,0,9,0,2,9,3,2,60
2007-05-11,44.5,29.5,0,7,0,33,7.7,974.4,1009.2,25.2,17,10.5,40,127,34,10,2,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2007-05-12,45.5,31.1,0,7.2,0,0,10.4,975.5,1010.5,25,17.2,11.2,42,133,34,8,3,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2007-05-13,45.3,31,0,6.9,0,0,10.4,975.4,1010.3,25.6,18,12.5,44,145,0,0,1,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2007-05-14,45.2,31.4,0,7,0,0,10.2,975.4,1010,27.6,20,15.1,46,171,0,0,3,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2007-05-15,44.5,27.2,0,7.4,0,0,9.4,974.9,1009.3,28.8,19,12,35,140,32,18,2,96,0,0,3,3,0,0,0,9,0,3,9,3,3,60
2007-05-16,44.1,29,0,7.6,0,0,10.4,975,1009.6,26.4,18,11.8,40,138,34,15,4,96,5,2,3,1,0,0,9,9,0,3,5,5,2,25
2007-05-17,43.4,28.7,0,8,0,0,10.3,976.2,1010.9,26.8,17.4,10,35,123,36,12,2,96,8,2,3,5,0,0,9,9,0,6,5,6,1,25
2007-05-18,44.5,28,0,7.8,0,0,10.5,977.6,1012.3,28,17.4,8.7,30,112,2,8,1,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2007-05-19,44.8,26,3.2,6.4,2,25,10.1,977.7,1012.5,26.6,16.8,8.6,32,112,7,15,2,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2007-05-20,42.6,28.8,0,7,0,0,8,977,1011.7,26.4,17.2,9.9,35,122,36,10,1,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2007-05-21,42.6,27,1.2,6.8,0,30,6.6,971.1,1005,33,23,15.4,40,176,5,12,3,96,0,0,3,1,1,1,0,9,9,2,9,3,1,60
2007-05-22,42.6,26.8,0,7.4,0,0,10.7,972.4,1006.5,31,21.6,16,40,182,7,18,9,96,8,3,3,3,0,0,9,9,0,6,5,5,3,25
2007-05-23,42.2,28,0,7.4,0,0,10.7,974.3,1008.5,30.2,22.8,18.8,51,217,7,10,6,96,5,1,3,4,0,0,9,9,0,5,5,6,1,25
2007-05-24,43,28.9,0,8.8,0,0,10.4,978.2,1007.2,32.4,23.2,18.2,43,209,18,12,4,96,8,2,0,0,0,0,9,0,0,2,5,6,1,25
2007-05-25,43.2,27,0,8.6,0,0,10.7,973.6,1007.8,30.4,22.4,17.9,47,204,9,10,8,96,9,2,3,1,0,0,9,9,0,3,5,5,1,25
2007-05-26,43.8,29.4,0,7.6,0,0,10.9,973.8,1007.9,31.4,23,18.4,46,211,18,18,6,96,8,4,0,0,1,1,9,0,9,5,5,6,1,20
2007-05-27,44,29.8,0,7.4,0,0,10.6,973.5,1007.6,31.6,22.4,17.2,42,196,9,10,6,96,8,3,3,1,0,0,9,9,0,4,5,6,2,20
2007-05-28,43.7,29.8,0,7.2,0,0,10.5,974,1008.1,31.6,23,18.3,45,210,18,12,8,96,9,3,3,3,0,0,9,9,0,6,5,6,2,20
2007-05-29,43.9,26.7,0,7.1,0,20,8.8,974.4,1008.7,30.6,22.6,18.2,48,209,9,18,10,96,3,4,3,1,0,0,9,9,0,5,5,6,2,20
2007-05-30,39.4,27.8,0,7.2,0,0,7.8,977.3,1013.3,16.4,16,15.7,96,178,7,14,9,96,9,5,2,3,9,9,8,3,7,2,8,25.5,1.6,18.4
2007-05-31,42.2,28,0,7.5,0,0,9.3,974.1,1009.1,23.4,19.8,17.6,70,201,25,10,4,96,8,3,0,0,0,0,9,0,0,3,5,6,2,20
2007-06-01,43.5,29.1,0,6.8,0,20,8.7,973.1,1007.7,28,19.4,13.6,41,156,32,10,6,96,5,1,3,2,0,0,9,9,0,3,5,6,1,20
2007-06-02,42.8,30,0,6.8,0,0,3.1,972.8,1006.9,30.2,19.2,11.2,31,133,36,10,5,96,0,0,3,3,0,0,0,9,0,3,9,3,3,60
2007-06-03,44,25.8,3.6,6.4,3,15,6.8,972.2,1006.2,31.8,21.6,15.4,37,175,5,6,6,96,9,2,3,2,1,1,9,9,9,5,5,6,1,20
2007-06-04,43.6,30.2,0,6.4,0,0,10.4,973,1007.6,27.4,21.8,18.7,59,216,11,12,6,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2007-06-05,44.5,29.8,0,6.5,0,0,8.9,974.1,1008.4,29.6,19.8,13.1,36,151,9,4,6,96,1,1,0,0,0,0,9,0,0,1,5,8,1,30
2007-06-06,43,30.6,0,6.5,0,0,5.8,974.7,1008.9,31,19,9.9,27,122,9,10,8,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2007-06-07,44.3,29.2,0,6.6,0,55,9.3,974.9,1008.9,32.4,20.4,12.2,29,142,7,8,5,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2007-06-08,44,25.7,12,5.5,4,19,6.5,973,1006.7,34.4,21.8,13.9,29,159,2,8,4,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2007-06-09,40.5,26.6,0,5.4,1,15,5.9,969.7,1003.3,35,20.8,10.9,23,130,29,18,7,96,1,1,0,0,0,0,9,0,0,1,5,1,8,30
2007-06-10,42.6,25.8,6.6,6.6,7,35,7.1,970.4,1004.1,34,19.2,7.3,19,102,29,18,5,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2007-06-11,42.6,28.4,0,6.2,0,0,11,970.4,1004.1,33.6,20.6,11.6,26,137,0,0,5,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2007-06-12,42.2,29.4,0,6.3,0,0,9,970.3,1003.8,36,22.2,13.5,26,155,7,10,4,96,1,1,0,0,0,0,9,0,0,1,5,8,1,30
2007-06-13,42,25,0,5.8,0,35,7.6,971.7,1005.3,36,21.8,12.5,24,145,11,12,4,96,1,1,0,0,0,0,9,0,0,1,5,8,1,30
2007-06-14,39.6,24.6,2,5.6,3,45,9.5,971.8,1005.3,36.8,21.2,10.2,20,124,29,18,7,96,8,2,0,0,0,0,9,0,0,2,5,6,1,20
2007-06-15,33,23.7,4.8,5.4,3,17,2,970.6,1004.4,34.8,21.4,12.6,26,146,5,6,4,96,0,0,3,1,0,0,0,9,0,1,9,3,1,60
2007-06-16,34,22.4,33.8,4.1,5,32,4.6,972.2,1006,33.8,20.6,11.4,26,135,9,6,8,96,0,0,3,1,0,0,0,9,0,1,9,3,1,60
2007-06-17,37.2,25.7,0,5.8,0,0,7.1,972.1,1005.7,35.2,20.4,9.6,21,119,36,18,5,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2007-06-18,37.7,26.6,0,5.5,0,0,11.1,973.8,1007.4,35.4,20,8.2,19,109,34,12,6,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2007-06-19,38.8,24.6,6.8,5.6,8,55,7.6,972.3,1005.8,36.8,22,12.4,23,144,7,6,4,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2007-06-20,32.6,25,4.6,4.1,1,13,0.1,975.6,1010.3,26.8,17.2,9.5,34,119,32,8,1,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2007-06-21,36.5,25.4,0,3.8,0,0,5.1,974.6,1009.1,28.4,18,9.9,32,122,32,14,2,96,0,0,3,2,1,1,0,9,9,3,9,3,3,60
2007-06-22,38.2,28,0,5.6,0,0,11.3,974.1,1008.5,28.8,18.4,10.5,32,127,32,14,2,96,0,0,3,1,0,0,0,9,0,1,9,3,1,60
2007-06-23,36.8,26.8,0,5.6,0,39,10.8,973.1,1002.3,30.4,17.2,5.3,21,89,32,22,4,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2007-06-24,33.2,24.4,13.9,2.9,5,22,2.3,974.3,1008.9,28,17.4,8.7,30,112,0,0,3,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2007-06-25,32.2,24,29,3,14,45,3.4,974.1,1008.2,31.2,20,12.3,31,143,32,8,2,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2007-06-26,27.6,23.4,14.2,2.8,18,55,0,973.3,1007.6,30,19.2,11.4,32,135,32,4,1,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2007-06-27,32.1,26.2,0.5,3.9,8,20,1.6,971.8,1005.7,32.2,19.4,9.8,25,121,32,24,4,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2007-06-28,33.2,24.1,8.1,2.7,9,45,1.3,971.9,1005.8,32.2,18.4,7,21,100,29,14,3,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2007-06-29,32,25.4,0,3,2,0,1,973.8,1007.9,31.8,21,14.1,34,161,20,10,2,96,0,0,0,0,1,1,0,0,9,1,9,0,1,75
2007-06-30,34.8,24.4,14,2.2,10,5,3.9,972.2,1006.2,31.4,21.4,15.3,38,174,20,12,3,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2007-07-01,26.8,23,34.8,0.4,22,27,0,971,1004.8,33,19.6,9.6,24,112,29,18,2,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2007-07-02,29.7,25,0.4,3.1,2,42,2.2,970.8,1004.8,31.2,18.6,8.6,25,112,29,14,3,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2007-07-03,31.4,24,0.1,3.5,4,0,2.5,973.3,1007.5,30.6,23.8,20.4,54,240,11,12,2,96,0,0,3,2,2,2,0,9,9,4,9,3,2,60
2007-07-04,33,24.3,10.8,2.5,2,36,6.6,974.6,1008.8,30.4,23.2,19.4,52,225,11,18,4,96,0,0,3,2,0,0,0,9,0,2,9,3,2,60
2007-07-05,32.8,24.2,7.1,3.5,0,33,8,973.9,1008.8,24.4,20.8,18.8,71,217,5,10,7,96,8,3,3,3,0,0,9,9,0,6,5,6,3,20
2007-07-06,31.2,25,0.9,2.1,1,27,6.5,975.5,1010.6,23.6,21.4,20.2,81,237,23,18,4,96,5,2,3,4,0,0,9,9,0,6,5,6,2,20
2007-07-07,32,23.4,28.8,2.4,8,10,0.5,974.2,1008.8,26.2,22.2,20.1,69,235,20,12,4,96,0,0,3,2,0,0,0,9,0,2,9,3,2,60
2007-07-08,25.6,22.3,88.4,0.2,24,0,0,976.9,1011.4,28.2,20,14.7,44,167,5,10,2,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2007-07-09,27,23.4,6.4,1.6,6,20,0,977.9,1012.6,27.2,18.8,12.9,41,149,2,10,1,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99
2007-07-10,30.2,23.8,2.4,3.4,2,0,1.2,975.9,1010.1,30.8,20.2,13.1,34,151,5,10,2,96,0,0,3,1,0,0,0,9,0,1,9,3,1,60
