Date,RH,VP
2014-03-02,56,116
2014-03-02,23,88
2014-03-03,51,109
2014-03-03,42,165
2014-03-04,85,186
2014-03-04,40,153
2014-03-05,79,196
2014-03-05,45,171
2014-03-06,40,158
2014-03-07,86,200
2014-03-07,20,95
2014-03-08,71,198
2014-03-08,31,140
2014-03-09,75,182
2014-03-09,79,235
2014-03-10,76,199
2014-03-10,32,142
2014-03-11,76,191
2014-03-11,27,123
2014-03-12,67,171
2014-03-12,50,200
2014-03-13,73,196
2014-03-13,71,225
2014-03-14,69,195
2014-03-14,30,147
2014-03-15,67,191
2014-03-15,26,134
2014-03-16,71,196
2014-03-16,24,128
2014-03-17,50,180
2014-03-17,39,168
2014-03-18,57,199
2014-03-18,25,136
2014-03-19,55,189
2014-03-19,26,151
2014-03-20,51,158
2014-03-20,15,87
2014-03-21,45,143
2014-03-21,16,81
2014-03-22,29,97
2014-03-22,16,77
2014-03-23,35,101
2014-03-23,20,108
2014-03-24,44,136
2014-03-24,29,146
2014-03-25,41,127
2014-03-25,22,117
2014-03-26,52,163
2014-03-26,21,127
2014-03-27,48,168
2014-03-27,21,128
2014-03-28,40,137
2014-03-28,24,131
2014-03-29,42,152
2014-03-29,19,119
2014-03-30,42,148
2014-03-30,20,121
2014-03-31,41,144
2014-03-31,22,121
2014-04-01,45,150
2014-04-01,14,101
2014-04-02,35,116
2014-04-02,17,88
2014-04-03,36,128
2014-04-03,16,95
2014-04-04,49,184
2014-04-04,20,121
2014-04-05,47,177
2014-04-05,15,102
2014-04-06,43,162
2014-04-06,33,171
2014-04-07,49,185
2014-04-07,25,140
2014-04-08,59,206
2014-04-08,27,151
2014-04-09,40,142
2014-04-09,24,125
2014-04-10,48,154
2014-04-10,17,93
2014-04-11,47,157
2014-04-11,12,67
2014-04-12,31,109
2014-04-12,15,77
2014-04-13,44,131
2014-04-13,16,90
2014-04-14,36,125
2014-04-14,16,92
2014-04-15,57,196
2014-04-15,23,137
2014-04-16,57,209
2014-04-16,43,232
2014-04-17,64,231
2014-04-17,31,177
2014-04-18,70,225
2014-04-18,34,196
2014-04-19,71,235
2014-04-19,28,154
2014-04-20,53,206
2014-04-20,32,156
2014-04-21,38,144
2014-04-21,27,164
2014-04-22,62,210
2014-04-22,25,149
2014-04-23,53,205
2014-04-23,27,168
2014-04-24,18,112
2014-04-25,39,147
2014-04-25,16,105
2014-04-26,35,137
2014-04-26,15,101
2014-04-27,53,200
2014-04-27,15,100
2014-04-28,64,249
2014-04-28,21,137
2014-04-29,62,224
2014-04-29,24,156
2014-04-30,50,199
2014-04-30,25,155
2014-05-01,45,183
2014-05-01,25,164
2014-05-02,43,171
2014-05-02,26,159
2014-05-03,44,174
2014-05-03,29,147
2014-05-04,54,186
2014-05-04,13,80
2014-05-05,32,131
2014-05-05,15,96
2014-05-06,39,175
2014-05-06,19,129
2014-05-07,47,191
2014-05-07,49,197
2014-05-08,60,202
2014-05-08,34,186
2014-05-09,49,206
2014-05-09,54,237
2014-05-10,61,206
2014-05-10,18,94
2014-05-11,56,190
2014-05-11,26,136
2014-05-12,64,213
2014-05-12,34,179
2014-05-13,63,210
2014-05-13,40,196
2014-05-14,62,210
2014-05-14,45,217
2014-05-15,70,228
2014-05-15,31,167
2014-05-16,66,221
2014-05-16,43,178
2014-05-17,69,234
2014-05-17,31,170
2014-05-18,67,253
2014-05-18,54,222
2014-05-19,59,227
2014-05-19,40,193
2014-05-20,64,267
2014-05-20,51,250
2014-05-21,48,191
2014-05-21,37,205
2014-05-22,62,225
2014-05-22,29,156
2014-05-23,42,161
2014-05-23,28,164
2014-05-24,45,174
2014-05-24,21,131
2014-05-25,37,147
2014-05-25,29,176
2014-05-26,64,231
2014-05-26,37,205
2014-05-27,66,256
2014-05-27,66,201
2014-05-28,71,258
2014-05-28,55,286
2014-05-29,67,258
2014-05-29,53,273
2014-05-30,67,250
2014-05-30,45,247
2014-05-31,65,232
2014-05-31,26,155
2014-06-01,63,222
2014-06-01,33,204
2014-06-02,69,244
2014-06-02,46,273
2014-06-03,71,279
2014-06-03,64,267
2014-06-04,71,255
2014-06-04,50,266
2014-06-05,83,273
2014-06-05,63,283
2014-06-06,77,273
2014-06-06,55,281
2014-06-07,66,259
2014-06-07,41,238
2014-06-08,67,253
2014-06-09,74,273
2014-06-09,52,249
2014-06-10,63,232
2014-06-10,54,237
2014-06-11,57,234
2014-06-11,39,197
2014-06-12,63,243
2014-06-12,51,264
2014-06-13,63,235
2014-06-13,45,218
2014-06-14,67,247
2014-06-14,62,250
2014-06-15,71,256
2014-06-15,61,237
2014-06-16,68,241
2014-06-16,67,258
2014-06-17,71,252
2014-06-17,63,240
2014-06-18,75,247
2014-06-18,65,255
2014-06-19,77,258
2014-06-19,62,250
2014-06-20,68,252
2014-06-20,52,216
2014-06-21,65,244
2014-06-21,58,227
2014-06-22,64,237
2014-06-22,49,208
2014-06-24,68,252
2014-06-24,53,228
2014-06-25,66,243
2014-06-25,49,214
2014-06-26,66,235
2014-06-26,47,227
2014-06-27,69,240
2014-06-27,48,235
2014-06-28,73,247
2014-06-28,49,222
2014-06-29,68,238
2014-06-29,46,218
2014-06-30,66,235
2014-06-30,47,214
2014-07-01,68,238
2014-07-01,64,234
2014-07-02,72,250
2014-07-02,64,228
2014-07-03,72,228
2014-07-03,66,218
2014-07-04,72,244
2014-07-04,66,244
2014-07-05,71,252
2014-07-05,57,250
2014-07-06,69,247
2014-07-06,52,231
2014-07-07,72,246
2014-07-07,60,246
2014-07-08,71,238
2014-07-08,60,231
2014-07-09,73,244
2014-07-09,65,222
2014-07-10,79,244
2014-07-10,69,222
2014-07-11,74,243
2014-07-11,90,261
2014-07-12,85,247
2014-07-12,91,256
2014-07-13,74,237
2014-07-13,77,263
2014-07-14,74,256
2014-07-15,77,252
2014-07-15,83,250
2014-07-16,87,274
2014-07-16,87,269
2014-07-17,82,269
2014-07-17,91,283
2014-07-18,92,274
2014-07-18,90,269
2014-07-19,0,259
2014-07-19,77,249
2014-07-20,84,256
2014-07-20,74,240
2014-07-21,89,261
2014-07-21,77,243
2014-07-22,93,261
2014-07-22,93,269
2014-07-23,91,250
2014-07-23,87,246
2014-07-24,81,250
2014-07-24,69,247
2014-07-25,79,252
2014-07-25,77,258
2014-07-26,83,264
2014-07-26,74,256
2014-07-27,82,252
2014-07-27,92,256
2014-07-28,87,253
2014-07-28,90,258
2014-07-29,93,261
2014-07-29,91,256
2014-07-30,95,266
2014-07-30,93,274
2014-07-31,97,271
2014-07-31,91,258
2014-08-01,88,263
2014-08-01,84,259
2014-08-02,85,252
2014-08-02,84,263
2014-08-03,82,249
2014-08-03,73,244
2014-08-04,93,264
2014-08-04,95,266
2014-08-05,95,253
2014-08-06,93,263
2014-08-06,84,266
2014-08-07,87,259
2014-08-08,82,249
2014-08-08,71,241
2014-08-09,93,264
2014-08-09,71,255
2014-08-10,84,253
2014-08-10,81,250
2014-08-11,93,255
2014-08-11,82,255
2014-08-12,84,250
2014-08-12,71,235
2014-08-13,84,256
2014-08-13,71,244
2014-08-14,81,250
2014-08-14,67,244
2014-08-15,84,250
2014-08-15,74,240
2014-08-16,91,256
2014-08-16,77,243
2014-08-17,87,256
2014-08-17,66,238
2014-08-18,82,246
2014-08-18,64,249
2014-08-19,80,261
2014-08-19,87,276
2014-08-20,90,286
2014-08-20,75,273
2014-08-21,94,291
2014-08-21,93,289
2014-08-22,96,286
2014-08-22,94,286
2014-08-23,97,288
2014-08-23,81,297
2014-08-24,81,259
2014-08-24,77,273
2014-08-25,84,273
2014-08-25,76,271
2014-08-26,90,273
2014-08-26,95,259
2014-08-27,92,274
2014-08-27,74,213
2014-08-28,87,246
2014-08-28,85,269
2014-08-29,90,261
2014-08-29,96,291
2014-08-30,88,269
2014-08-30,80,269
2014-08-31,86,267
2014-08-31,88,261
2014-09-01,87,243
2014-09-01,85,243
2014-09-02,87,253
2014-09-02,75,241
2014-09-03,90,258
2014-09-03,84,266
2014-09-04,77,249
2014-09-04,73,244
2014-09-05,90,273
2014-09-05,93,266
2014-09-06,82,253
2014-09-06,74,253
2014-09-07,79,238
2014-09-07,74,240
2014-09-08,88,247
2014-09-08,82,238
2014-09-09,84,250
2014-09-09,91,250
2014-09-10,90,252
2014-09-10,75,232
2014-09-11,91,247
2014-09-11,80,255
2014-09-12,85,252
2014-09-12,85,264
2014-09-13,85,252
2014-09-13,72,250
2014-09-14,77,232
2014-09-14,72,235
2014-09-15,77,231
2014-09-15,69,253
2014-09-16,79,235
2014-09-16,73,247
2014-09-17,85,244
2014-09-17,71,252
2014-09-18,72,238
2014-09-18,75,250
2014-09-19,82,249
2014-09-19,80,255
2014-09-20,85,244
2014-09-20,83,241
2014-09-21,87,249
2014-09-21,68,241
2014-09-22,81,240
2014-09-22,59,292
2014-09-23,79,232
2014-09-23,59,229
2014-09-24,81,253
2014-09-24,87,286
2014-09-25,89,277
2014-09-25,59,269
2014-09-26,89,281
2014-09-26,61,273
2014-09-27,70,228
2014-09-27,35,161
2014-09-28,71,238
2014-09-28,46,210
2014-09-29,71,234
2014-09-29,43,197
2014-09-30,63,216
2014-09-30,62,234
2014-10-01,78,253
2014-10-01,93,249
2014-10-02,90,249
2014-10-02,53,240
2014-10-03,80,273
2014-10-03,43,267
2014-10-04,64,217
2014-10-05,80,255
2014-10-05,46,220
2014-10-06,79,259
2014-10-06,59,218
2014-10-07,78,241
2014-10-07,76,232
2014-10-08,90,261
2014-10-08,65,244
2014-10-09,88,261
2014-10-09,69,241
2014-10-10,80,264
2014-10-10,71,269
2014-10-11,81,269
2014-10-11,38,174
2014-10-12,74,213
2014-10-12,36,162
2014-10-13,70,218
2014-10-13,32,134
2014-10-14,70,206
2014-10-14,36,162
2014-10-15,73,224
2014-10-15,48,229
2014-10-16,71,240
2014-10-16,59,249
2014-10-17,84,269
2014-10-17,65,220
2014-10-18,78,247
2014-10-18,79,252
2014-10-19,84,256
2014-10-19,47,209
2014-10-20,72,235
2014-10-21,73,224
2014-10-21,39,178
2014-10-22,72,228
2014-10-22,34,153
2014-10-23,66,196
2014-10-24,73,190
2014-10-24,40,151
2014-10-25,82,217
2014-10-25,89,214
2014-10-26,91,199
2014-10-26,81,214
2014-10-27,89,217
2014-10-27,61,193
2014-10-28,78,218
2014-10-28,47,177
2014-10-29,89,217
2014-10-29,39,154
2014-10-30,78,171
2014-10-30,31,129
2014-10-31,79,184
2014-10-31,35,143
2014-11-01,73,180
2014-11-01,33,137
2014-11-02,73,188
2014-11-02,36,158
2014-11-03,66,173
2014-11-03,44,191
2014-11-04,84,188
2014-11-04,57,213
2014-11-05,42,156
2014-11-06,76,199
2014-11-06,39,155
2014-11-07,70,188
2014-11-07,41,159
2014-11-08,70,183
2014-11-08,39,163
2014-11-09,68,174
2014-11-09,30,123
2014-11-10,53,159
2014-11-10,54,222
2014-11-11,76,240
2014-11-11,47,209
2014-11-12,75,225
2014-11-12,46,211
2014-11-13,78,229
2014-11-13,55,224
2014-11-14,76,240
2014-11-14,62,217
2014-11-15,98,244
2014-11-15,92,263
2014-11-16,96,249
2014-11-16,67,244
2014-11-17,62,241
2014-11-18,95,253
2014-11-18,63,249
2014-11-19,87,246
2014-11-19,59,227
2014-11-20,96,225
2014-11-20,47,174
2014-11-21,85,193
2014-11-21,47,168
2014-11-22,77,188
2014-11-22,60,208
2014-11-23,91,211
2014-11-23,62,231
2014-11-24,89,205
2014-11-24,71,261
2014-11-25,92,190
2014-11-25,46,163
2014-11-26,87,176
2014-11-26,40,150
2014-11-27,85,173
2014-11-27,41,154
2014-11-28,96,172
2014-11-28,43,161
2014-11-29,72,165
2014-11-29,45,169
2014-11-30,88,168
2014-11-30,36,129
2014-12-01,77,145
2014-12-01,38,131
2014-12-02,84,163
2014-12-02,36,131
2014-12-03,86,165
2014-12-03,37,141
2014-12-04,90,179
2014-12-04,51,186
2014-12-05,92,169
2014-12-05,41,146
2014-12-06,89,153
2014-12-06,46,162
2014-12-07,72,130
2014-12-07,39,144
2014-12-08,41,167
2014-12-09,83,170
2014-12-09,50,199
2014-12-10,80,188
2014-12-10,49,185
2014-12-11,92,200
2014-12-11,54,220
2014-12-12,93,228
2014-12-12,69,243
2014-12-13,96,237
2014-12-13,69,234
2014-12-14,96,238
2014-12-14,39,138
2014-12-15,98,174
2014-12-15,58,197
2014-12-16,85,141
2014-12-16,48,148
2014-12-17,96,151
2014-12-17,50,140
2014-12-18,75,123
2014-12-18,37,109
2014-12-19,84,129
2014-12-19,53,165
2014-12-20,83,142
2014-12-20,47,153
2014-12-21,93,150
2014-12-21,42,138
2014-12-22,95,136
2014-12-22,36,115
2014-12-23,93,130
2014-12-23,39,140
2014-12-24,95,134
2014-12-24,44,148
2014-12-25,94,156
2014-12-25,45,152
2014-12-26,96,147
2014-12-26,45,143
2014-12-27,93,121
2014-12-27,41,119
2014-12-28,88,121
2014-12-28,41,123
2014-12-29,98,131
2014-12-29,40,136
2014-12-30,48,160
2014-12-31,94,183
2014-12-31,55,163
2015-01-01,95,180
2015-01-01,63,174
2015-01-02,92,174
2015-01-02,47,141
2015-01-03,98,158
2015-01-03,58,184
2015-01-04,94,170
2015-01-04,53,178
2015-01-05,98,171
2015-01-05,55,179
2015-01-06,97,170
2015-01-06,44,164
2015-01-07,96,163
2015-01-07,37,130
2015-01-08,97,145
2015-01-08,39,127
2015-01-09,97,129
2015-01-09,37,119
2015-01-10,84,116
2015-01-10,31,105
2015-01-11,95,118
2015-01-11,40,142
2015-01-12,93,119
2015-01-12,29,100
2015-01-13,92,124
2015-01-13,28,106
2015-01-14,80,121
2015-01-14,33,125
2015-01-15,93,130
2015-01-15,35,121
2015-01-16,95,136
2015-01-16,37,130
2015-01-17,95,136
2015-01-17,43,149
2015-01-18,95,137
2015-01-18,39,140
2015-01-19,91,148
2015-01-19,35,137
2015-01-20,95,145
2015-01-20,39,126
2015-01-21,93,139
2015-01-21,41,144
2015-01-22,89,153
2015-01-22,34,127
2015-01-23,96,169
2015-01-23,51,174
2015-01-24,94,179
2015-01-24,44,167
2015-01-25,89,188
2015-01-25,49,179
2015-01-26,92,168
2015-01-26,50,180
2015-01-27,88,170
2015-01-28,97,174
2015-01-28,54,194
2015-01-29,95,165
2015-01-29,45,165
2015-01-30,92,165
2015-01-31,88,151
2015-01-31,45,167
2015-02-01,92,165
2015-02-01,37,152
2015-02-02,94,162
2015-02-02,39,162
2015-02-03,90,175
2015-02-03,34,136
2015-02-04,77,153
2015-02-04,27,104
2015-02-05,86,140
2015-02-05,29,107
2015-02-06,93,130
2015-02-06,25,108
2015-02-07,98,168
2015-02-07,31,139
2015-02-08,76,142
2015-02-08,24,89
2015-02-09,71,125
2015-02-09,31,131
2015-02-10,81,156
2015-02-10,29,132
2015-02-11,86,163
2015-02-11,33,145
2015-02-12,83,151
2015-02-12,36,148
2015-02-13,72,136
2015-02-13,26,120
2015-02-14,89,159
2015-02-14,29,137
2015-02-15,33,153
2015-02-16,72,142
2015-02-16,24,117
2015-02-17,77,159
2015-02-18,71,137
2015-02-18,22,106
2015-02-19,75,155
2015-02-19,22,100
2015-02-20,67,159
2015-02-20,25,114
2015-02-21,86,169
2015-02-21,35,155
2015-02-22,83,170
2015-02-22,37,163
2015-02-23,29,136
2015-02-24,67,161
2015-02-24,25,121
2015-02-25,72,174
2015-02-25,20,97
2015-02-26,74,199
2015-02-26,30,120
2015-02-27,51,130
2015-02-27,26,109
2015-02-28,77,175
2015-02-28,37,104
2015-03-02,94,202
2015-03-02,40,136
2015-03-03,70,145
2015-03-03,40,125
2015-03-04,78,148
2015-03-04,33,118
2015-03-05,85,174
2015-03-05,30,136
2015-03-06,91,194
2015-03-06,24,112
2015-03-07,75,178
2015-03-07,22,108
2015-03-08,73,168
2015-03-08,24,119
2015-03-09,81,193
2015-03-09,29,138
2015-03-10,68,185
2015-03-10,56,197
2015-03-11,78,206
2015-03-11,37,163
2015-03-12,65,190
2015-03-12,31,149
2015-03-13,61,177
2015-03-13,40,183
2015-03-14,72,195
2015-03-14,36,169
2015-03-15,81,204
2015-03-15,42,171
2015-03-16,71,194
2015-03-17,58,162
2015-03-17,25,121
2015-03-18,67,177
2015-03-18,25,129
2015-03-19,55,168
2015-03-19,28,144
2015-03-20,59,180
2015-03-20,27,153
2015-03-21,69,204
2015-03-21,25,143
2015-03-22,66,227
2015-03-22,32,186
2015-03-23,68,214
2015-03-23,28,163
2015-03-24,63,191
2015-03-24,22,133
2015-03-25,62,205
2015-03-25,19,113
2015-03-26,75,241
2015-03-26,21,119
2015-03-27,83,273
2015-03-27,29,153
2015-03-28,67,232
2015-03-28,39,180
2015-03-29,79,235
2015-03-29,61,197
2015-03-30,84,243
2015-03-30,29,155
2015-03-31,67,202
2015-03-31,20,104
2015-04-01,33,93
2015-04-01,18,92
2015-04-02,46,137
2015-04-02,21,113
2015-04-03,49,150
2015-04-03,22,109
2015-04-04,42,134
2015-04-04,20,97
2015-04-05,47,146
2015-04-05,29,143
2015-04-06,51,144
2015-04-06,21,114
2015-04-07,60,169
2015-04-07,22,119
2015-04-08,71,208
2015-04-08,33,178
2015-04-09,70,241
2015-04-09,43,235
2015-04-10,59,210
2015-04-10,48,243
2015-04-11,64,217
2015-04-11,46,220
2015-04-12,69,213
2015-04-12,30,137
2015-04-13,69,204
2015-04-13,31,120
2015-04-14,73,210
2015-04-14,45,171
2015-04-15,48,171
2015-04-15,29,139
2015-04-16,57,200
2015-04-16,30,159
2015-04-17,70,241
2015-04-17,25,141
2015-04-18,60,217
2015-04-18,23,145
2015-04-19,45,197
2015-04-19,20,129
2015-04-20,54,222
2015-04-20,42,222
2015-04-21,67,261
2015-04-21,39,177
2015-04-22,66,252
2015-04-22,31,188
2015-04-23,67,247
2015-04-23,30,169
2015-04-24,33,125
2015-04-24,22,118
2015-04-25,31,111
2015-04-25,30,157
2015-04-26,25,95
2015-04-26,35,201
2015-04-27,67,237
2015-04-27,17,110
2015-04-28,45,174
2015-04-28,36,208
2015-04-29,40,169
2015-04-29,23,144
2015-04-30,38,150
2015-04-30,24,150
2015-05-01,36,149
2015-05-01,25,140
2015-05-02,44,176
2015-05-02,15,100
2015-05-03,49,204
2015-05-03,24,145
2015-05-04,37,154
2015-05-04,19,130
2015-05-05,49,200
2015-05-05,48,169
2015-05-06,23,136
2015-05-07,46,193
2015-05-07,39,229
2015-05-08,51,206
2015-05-08,25,164
2015-05-09,52,231
2015-05-09,26,168
2015-05-10,55,216
2015-05-10,22,145
2015-05-11,37,152
2015-05-11,23,153
2015-05-12,49,229
2015-05-12,24,156
2015-05-13,70,264
2015-05-13,44,225
2015-05-14,47,216
2015-05-15,75,263
2015-05-15,87,293
2015-05-16,65,250
2015-05-16,44,228
2015-05-17,68,252
2015-05-17,36,211
2015-05-18,40,162
2015-05-18,39,228
2015-05-19,55,205
2015-05-19,36,200
2015-05-20,65,237
2015-05-20,44,250
2015-05-21,67,244
2015-05-21,47,250
2015-05-22,71,261
2015-05-22,39,224
2015-05-23,69,253
2015-05-23,41,221
2015-05-24,65,244
2015-05-24,39,205
2015-05-25,66,249
2015-05-25,39,209
2015-05-26,68,255
2015-05-26,40,213
2015-05-27,69,250
2015-05-27,45,240
2015-05-28,71,258
2015-05-29,71,255
2015-05-29,61,298
2015-05-30,86,284
2015-05-30,54,273
2015-05-31,69,263
2015-05-31,36,216
2015-06-01,66,238
2015-06-01,95,273
2015-06-02,60,217
2015-06-02,34,180
2015-06-03,66,234
2015-06-03,29,169
2015-06-04,69,253
2015-06-04,25,163
2015-06-05,91,241
2015-06-05,52,243
2015-06-06,75,244
2015-06-06,37,213
2015-06-07,70,274
2015-06-07,78,310
2015-06-08,80,269
2015-06-08,55,256
2015-06-09,70,243
2015-06-09,51,241
2015-06-10,63,244
2015-06-10,52,235
2015-06-11,71,261
2015-06-11,92,298
2015-06-12,81,269
2015-06-12,71,261
2015-06-13,75,247
2015-06-13,78,246
2015-06-14,78,256
2015-06-14,76,232
2015-06-15,73,250
2015-06-15,61,238
2015-06-16,87,266
2015-06-16,56,227
2015-06-17,77,244
2015-06-17,69,243
2015-06-18,71,237
2015-06-18,70,238
2015-06-19,90,266
2015-06-19,68,227
2015-06-20,83,261
2015-06-20,81,269
2015-06-21,87,269
2015-06-21,93,267
2015-06-22,97,277
2015-06-22,76,261
2015-06-23,87,276
2015-06-23,92,281
2015-06-24,81,263
2015-06-24,70,250
2015-06-25,77,256
2015-06-26,73,250
2015-06-26,68,252
2015-06-27,73,255
2015-06-27,58,244
2015-06-28,70,235
2015-06-28,59,235
2015-06-29,87,263
2015-06-29,66,246
2015-06-30,75,247
2015-06-30,73,244
2015-07-01,77,263
2015-07-01,65,249
2015-07-02,77,255
2015-07-02,59,244
2015-07-03,75,247
2015-07-03,63,249
2015-07-04,73,250
2015-07-04,59,229
2015-07-05,70,244
2015-07-05,59,237
2015-07-06,71,240
2015-07-06,59,229
2015-07-07,74,246
2015-07-07,63,241
2015-07-08,79,267
2015-07-08,95,286
2015-07-09,76,253
2015-07-09,83,274
2015-07-10,77,259
2015-07-10,81,266
2015-07-11,83,267
2015-07-11,64,249
2015-07-12,73,256
2015-07-12,65,250
2015-07-13,73,247
2015-07-13,61,259
2015-07-14,77,258
2015-07-14,61,259
2015-07-15,75,244
2015-07-15,60,231
2015-07-16,68,249
2015-07-17,93,274
2015-07-17,71,255
2015-07-18,83,269
2015-07-18,77,259
2015-07-19,90,273
2015-07-19,79,256
2015-07-20,80,255
2015-07-20,73,252
2015-07-21,92,266
2015-07-21,93,267
2015-07-22,95,279
2015-07-22,78,264
2015-07-23,92,269
2015-07-23,84,266
2015-07-24,87,266
2015-07-24,93,281
2015-07-25,82,241
2015-07-25,84,259
2015-07-26,78,244
2015-07-26,71,235
2015-07-27,84,250
2015-07-27,92,250
2015-07-28,77,243
2015-07-28,67,232
2015-07-29,79,249
2015-07-29,92,263
2015-07-30,93,261
2015-07-30,89,263
2015-07-31,84,259
2015-07-31,71,252
2015-08-01,82,255
2015-08-01,65,244
2015-08-02,92,266
2015-08-02,60,235
2015-08-03,78,247
2015-08-03,73,240
2015-08-04,78,244
2015-08-04,70,225
2015-08-05,86,252
2015-08-05,88,256
2015-08-06,85,255
2015-08-06,77,269
2015-08-07,82,255
2015-08-07,89,269
2015-08-08,81,249
2015-08-08,82,255
2015-08-09,92,263
2015-08-09,69,247
2015-08-10,82,252
2015-08-10,74,249
2015-08-11,75,241
2015-08-11,79,246
2015-08-12,86,249
2015-08-12,75,228
2015-08-13,81,247
2015-08-13,85,255
2015-08-14,81,250
2015-08-14,76,264
2015-08-15,82,255
2015-08-15,71,256
2015-08-16,79,249
2015-08-16,81,253
2015-08-17,81,253
2015-08-17,68,238
2015-08-18,83,255
2015-08-18,66,252
2015-08-19,81,247
2015-08-19,60,253
2015-08-20,77,250
2015-08-20,68,258
2015-08-21,72,238
2015-08-21,61,229
2015-08-22,84,250
2015-08-22,80,258
2015-08-23,77,246
2015-08-23,71,244
2015-08-24,84,259
2015-08-24,63,243
2015-08-25,82,249
2015-08-25,88,256
2015-08-26,88,261
2015-08-26,67,244
2015-08-27,82,258
2015-08-27,70,238
2015-08-28,87,246
2015-08-28,90,255
2015-08-29,88,264
2015-08-29,79,246
2015-08-30,78,234
2015-08-30,70,232
2015-08-31,81,240
2015-08-31,65,238
2015-09-01,82,249
2015-09-01,59,229
2015-09-02,78,232
2015-09-02,61,229
2015-09-03,83,234
2015-09-03,54,222
2015-09-04,82,241
2015-09-04,55,237
2015-09-05,72,231
2015-09-05,60,264
2015-09-06,79,252
2015-09-06,53,216
2015-09-07,58,238
2015-09-08,76,227
2015-09-08,63,243
2015-09-09,89,267
2015-09-09,97,274
2015-09-10,93,271
2015-09-10,87,277
2015-09-11,93,264
2015-09-11,71,240
2015-09-12,84,266
2015-09-12,99,273
2015-09-13,90,266
2015-09-13,89,281
2015-09-14,86,271
2015-09-14,84,271
2015-09-15,84,273
2015-09-16,84,273
2015-09-16,78,264
2015-09-17,86,271
2015-09-17,72,259
2015-09-18,97,284
2015-09-19,79,259
2015-09-19,72,256
2015-09-20,82,252
2015-09-20,72,238
2015-09-21,81,244
2015-09-21,75,250
2015-09-22,86,240
2015-09-22,73,261
2015-09-23,79,252
2015-09-23,62,253
2015-09-24,85,258
2015-09-24,52,214
2015-09-25,85,247
2015-09-25,57,222
2015-09-26,84,221
2015-09-26,51,213
2015-09-27,79,216
2015-09-27,40,183
2015-09-28,85,255
2015-09-28,44,206
2015-09-29,74,256
2015-09-29,39,183
2015-09-30,35,167
2015-10-01,70,244
2015-10-01,53,235
2015-10-02,71,273
2015-10-02,93,240
2015-10-03,93,274
2015-10-03,81,263
2015-10-04,95,266
2015-10-04,96,266
2015-10-05,88,264
2015-10-05,69,273
2015-10-06,87,266
2015-10-06,48,210
2015-10-07,72,222
2015-10-07,55,246
2015-10-08,73,217
2015-10-08,50,224
2015-10-09,84,269
2015-10-09,66,269
2015-10-10,81,256
2015-10-10,90,286
2015-10-11,77,258
2015-10-12,95,259
2015-10-13,81,274
2015-10-13,62,267
2015-10-14,92,284
2015-10-14,56,255
2015-10-15,78,249
2015-10-15,53,244
2015-10-16,78,234
2015-10-16,60,261
2015-10-17,72,238
2015-10-17,49,222
2015-10-18,69,231
2015-10-18,61,247
2015-10-19,64,208
2015-10-19,45,206
2015-10-20,87,246
2015-10-21,82,255
2015-10-21,50,224
2015-10-22,84,259
2015-10-22,58,243
2015-10-23,87,269
2015-10-23,53,228
2015-10-24,84,256
2015-10-24,55,247
2015-10-25,78,269
2015-10-25,60,261
2015-10-26,50,221
2015-10-27,73,241
2015-10-27,53,218
2015-10-28,88,241
2015-10-28,53,204
2015-10-29,81,240
2015-10-29,61,232
2015-10-30,77,225
2015-10-30,51,221
2015-10-31,71,208
2015-10-31,53,218
2015-11-01,88,224
2015-11-01,51,210
2015-11-02,78,214
2015-11-02,46,190
2015-11-03,77,208
2015-11-03,48,217
2015-11-04,76,218
2015-11-04,50,226
2015-11-05,88,253
2015-11-05,53,228
2015-11-06,82,255
2015-11-06,45,202
2015-11-07,79,217
2015-11-07,45,189
2015-11-08,74,210
2015-11-08,40,175
2015-11-09,66,178
2015-11-09,42,170
2015-11-10,73,183
2015-11-10,47,168
2015-11-11,60,160
2015-11-11,34,146
2015-11-12,55,159
2015-11-12,35,155
2015-11-13,82,184
2015-11-13,39,169
2015-11-14,64,174
2015-11-14,36,155
2015-11-15,85,179
2015-11-15,36,151
2015-11-16,76,168
2015-11-16,29,125
2015-11-17,70,175
2015-11-17,34,143
2015-11-18,53,133
2015-11-18,32,131
2015-11-19,59,130
2015-11-19,25,95
2015-11-20,50,195
2015-11-21,65,206
2015-11-21,62,227
2015-11-22,85,255
2015-11-22,81,261
2015-11-23,98,247
2015-11-24,95,256
2015-11-24,73,261
2015-11-25,95,266
2015-11-25,67,247
2015-11-26,96,249
2015-11-26,64,244
2015-11-27,96,237
2015-11-27,59,229
2015-11-28,93,241
2015-11-28,71,258
2015-11-29,83,210
2015-11-29,48,196
2015-11-30,93,211
2015-11-30,53,204
