date,...SLP,..MSLP,..DBT,..WBT,..DPT,.RH,..VP,DD,FFF,AW,VV,Cl,A,Cm,A.1,Ch,A.2,Dl,Dm,Dh,TC,h,c,a,Ht,..R.F,.EVP,DW
2007-05-19,971.6,1005.4,34,24.6,19.9,44,232,29,18,8,96,5,1,3,3,0,0,9,9,0,4,5,6,1,25,3.2,0.8,27.8
2007-05-20,970,1003.5,35.4,25.4,20.6,42,243,29,22,6,96,0,0,3,3,0,0,0,9,0,3,5,3,3,60,0,2.2,28.2
2007-05-21,969.1,1002.8,34,25.6,21.7,49,260,32,22,6,96,0,0,3,5,0,0,0,9,0,5,9,3,5,60,0,2.2,24.2
2007-05-22,968.9,1002.4,34.4,26,22.2,49,268,29,18,2,96,0,0,3,2,0,0,0,9,0,2,9,3,2,60,0,2.4,28.4
2007-05-23,970.4,1003.9,35.8,24,17.6,34,201,32,14,5,96,0,0,3,1,0,0,0,9,0,1,9,3,1,60,0,2.6,27
2007-05-24,970.1,1003.6,36,21.8,12.5,24,145,32,28,4,96,1,2,3,2,0,0,9,9,0,4,5,8,2,30,0,3,27.4
2007-05-25,969.8,1003.2,37,23.2,15.1,27,172,32,14,3,96,0,0,3,3,0,0,0,9,0,3,9,3,3,60,0,3,27.8
2007-05-26,971.3,1004.8,36.4,23.2,15.5,30,176,32,17,6,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99,0,2.4,28.2
2007-05-27,972,1005.6,36,23,15.4,29,175,36,12,5,96,0,0,3,2,0,0,0,9,0,2,9,3,2,60,0,2.6,28
2007-05-28,971.2,1004.5,37.6,26,20.5,37,241,9,6,3,96,0,0,3,1,0,0,0,9,0,1,9,3,1,60,0,2.4,27.8
2007-05-29,973.9,1008.1,30.6,23.4,19.7,52,229,36,14,8,96,5,3,3,3,0,0,9,9,0,6,5,6,3,25,0,2.5,26
2007-05-30,972.5,1006.2,34.4,25.2,20.8,45,246,7,10,2,96,5,1,3,3,0,0,9,9,0,4,5,6,1,25,0,2.4,25.8
2007-05-31,971.6,1005.1,36.2,26.6,22.3,45,269,36,8,1,96,0,0,3,2,0,0,0,9,0,2,9,3,2,60,0,2.5,29.2
2007-05-01,968.3,1001,42.4,25.4,16.3,22,185,5,22,6,96,9,2,3,3,0,0,9,9,0,5,5,6,2,20,0,4.4,37.6
2007-05-02,967.9,1001.9,31,23.8,20.1,52,235,11,18,6,96,9,4,3,2,0,0,9,9,0,6,5,6,2,25,5.2,4,29.2
2007-05-03,966.4,1000.2,32,24.4,20.6,51,243,36,22,6,96,9,4,7,3,0,0,9,9,0,7,4,6,3,15,0.4,4.4,34.4
2007-05-04,965.2,998.2,38.4,24.4,16.8,28,191,7,12,5,96,9,6,0,0,0,0,9,0,0,6,5,6,3,25,0,4.2,35.4
2007-05-05,965.3,998.6,35.6,23.2,16.1,31,183,11,14,6,96,9,3,3,3,0,0,9,9,0,6,5,6,3,25,0.2,4.2,34.2
2007-05-06,964.1,996.7,41.6,24.8,15.4,22,175,34,18,8,96,8,2,3,1,0,0,9,9,0,3,5,6,1,25,0,4.2,35.4
2007-05-07,963.7,996.8,37.8,24.8,18,31,206,9,14,6,96,9,4,3,2,0,0,9,9,0,6,5,6,3,20,0,4,35.2
2007-05-08,964.1,996.8,40.8,26,18.6,28,214,7,12,7,96,9,4,0,0,0,0,9,0,0,4,5,6,1,25,0,4.4,36.4
2007-05-09,964.7,997.3,41.4,26.2,18.7,27,216,23,10,8,96,9,4,3,1,0,0,9,9,0,5,5,6,2,25,0,4.4,35.8
2007-05-10,965.2,998.1,39.4,26.4,20.2,33,237,18,12,96,9,3,3,3,0,0,9,9,0,6,5,6,2,25,0,4.6,34.4,NA
2007-05-11,963.5,995.9,43.4,26.6,18.3,24,210,29,22,8,96,8,4,0,0,0,0,9,0,0,4,9,6,1,25,0,5,37.2
2007-05-12,964.5,997,42.8,26.2,17.8,24,204,34,14,9,96,8,3,0,0,0,0,9,0,0,3,5,6,1,25,0,4.6,36.2
2007-05-13,964.4,996.9,43,26.8,19,25,220,5,12,6,96,8,4,3,1,0,0,9,9,0,5,5,6,2,25,0,4.6,35.6
2007-05-14,963,995.5,42.4,27.6,20.8,29,246,36,14,10,96,9,4,3,1,0,0,9,9,0,5,5,6,2,25,0,5.2,35.6
2007-05-15,963.5,996,42.4,27.6,20.9,29,247,27,14,11,96,8,5,0,0,0,0,9,0,0,5,5,6,2,25,0,5.6,36.4
2007-05-16,965.5,998.2,41.8,26.6,19.3,27,224,27,14,21,96,5,1,0,0,0,0,9,0,0,1,5,6,1,25,0,5.8,36.6
2007-05-17,964.6,997.1,42.6,26.2,17.9,24,204,32,12,8,96,8,4,0,0,0,0,9,0,0,4,5,6,2,20,0,5.6,35.8
2007-05-18,964.5,997,42.2,26.4,18.6,26,214,5,14,3,96,3,3,3,3,0,0,9,9,0,6,5,6,3,25,0,5.6,NA
2007-05-19,967.1,1000.3,37.2,25,18.8,34,217,34,22,9,96,9,3,3,2,0,0,9,9,0,5,5,6,2,25,0,4.8,35.2
2007-05-20,966.5,1000.2,32.2,25,21.6,54,258,2,14,10,96,4,5,3,2,0,0,9,9,0,7,5,6,3,20,1.2,4.6,31.6
2007-05-21,964.4,997.2,40,25.8,18.7,29,216,29,22,9,96,4,4,3,1,0,0,9,9,0,5,5,6,2,25,0,5,35.6
2007-05-22,965.1,998,40,26.8,20.7,33,244,25,18,9,96,8,5,0,0,0,0,9,0,0,5,5,6,2,25,0,4.8,37.8
2007-05-23,966.9,999.8,40,25.8,18.7,28,216,32,18,9,96,8,4,0,0,0,0,9,0,0,4,5,6,1,25,0,5.8,36.8
2007-05-24,965.1,997.8,41.2,25.2,16.6,24,189,27,14,8,96,4,2,3,2,0,0,9,9,0,4,5,6,1,25,0,5.6,36
2007-05-25,964.9,997.5,41.4,25.6,17.4,25,199,23,18,7,96,8,3,0,0,0,0,9,0,0,3,5,6,2,20,0,5.2,35.8
2007-05-26,966.6,999.3,42,25.6,17,24,194,23,22,7,96,8,3,3,2,0,0,9,9,0,5,5,6,2,25,0,4.8,38
2007-05-27,967.3,1000,42.2,26.2,18.2,25,209,34,14,6,96,8,3,3,3,0,0,9,9,0,6,5,6,2,25,0,4.8,38.4
2007-05-28,966.5,999.4,41,27,20.5,31,241,32,14,5,96,8,5,0,0,0,0,9,0,0,5,5,6,2,25,0,4.6,38.2
2007-05-29,968.8,1002,38,26.8,21.7,39,260,9,10,8,96,0,0,3,1,0,0,0,9,0,1,9,3,1,60,0,4.8,35.6
2007-05-30,967.5,1000.5,39.5,27.8,22.8,39,279,36,12,5,96,1,3,3,1,0,0,9,9,0,4,5,8,3,30,0,5,37.2
2007-05-31,967.8,1000.9,38.6,24.4,16.6,28,189,14,22,6,96,9,5,3,2,0,0,9,9,0,7,5,6,2,25,0,4.8,35.4
2007-06-01,971.2,1005.1,32.8,24.2,19.8,46,231,27,8,5,96,5,2,3,5,0,0,9,9,0,7,5,6,2,20,0,2,27.8
2007-06-02,970.6,1003.2,34.4,24.8,20,43,234,23,22,5,96,0,0,3,6,0,0,0,9,0,6,9,3,6,60,0,2.2,27.8
2007-06-03,969.9,1003.5,34.4,24.6,19.7,42,229,23,22,4,96,0,0,3,4,0,0,0,9,0,4,9,3,4,60,1.4,2.2,27.8
2007-06-04,970.7,1004.1,36.6,24.8,18.7,35,216,32,22,4,97,5,2,3,3,0,0,9,9,0,5,5,6,2,25,0,2.2,28.4
2007-06-05,970.6,1004.1,35.6,24.6,19,38,220,34,12,6,96,0,0,3,4,1,1,0,9,9,5,9,3,4,60,0,2,28.6
2007-06-06,969.6,1003.1,35.8,25.8,21.1,42,250,20,18,5,96,0,0,3,3,0,0,0,9,0,3,9,3,3,60,0,2.5,29.8
2007-06-07,967.3,1000.6,36.2,26.4,22,44,264,32,34,7,96,0,0,0,0,0,0,0,0,0,0,9,0,0,99,0,2.6,29.6
2007-06-08,968.2,1002.3,30,26.2,24.6,73,309,23,10,7,96,0,0,3,3,1,3,0,9,9,6,9,3,3,60,12,1.5,26.4
2007-06-09,968.3,1002.2,31.4,26.2,23.9,65,296,25,28,6,96,0,0,3,3,1,3,0,9,9,6,5,3,3,60,0,2,28.2
2007-06-10,966.4,1000,33.6,27,24.2,58,302,23,14,8,96,0,0,3,2,1,5,0,9,9,7,9,3,2,60,6.2,3,29
2007-06-11,965.6,999.2,34,26,22.4,51,271,29,18,4,96,0,0,3,2,1,2,0,9,9,4,9,3,2,60,0,2.4,28.6
2007-06-12,964.6,997.9,35.4,26.8,23,49,281,23,12,4,96,0,0,3,2,1,3,0,9,9,5,9,3,2,60,0,2.3,29
2007-06-13,966.9,1000.8,30.2,26,24.2,70,302,18,18,5,96,0,0,3,1,1,3,0,9,9,4,9,3,1,60,0,2.2,27.8
2007-06-14,967.2,1001.7,27.6,25.4,24.4,83,306,23,18,6,96,7,3,3,4,0,0,9,9,0,7,4,7,1,15,2,2,25.8
2007-06-15,966.7,1001.1,26.8,24,22.7,78,276,18,18,6,96,0,0,3,5,1,2,0,9,9,7,9,3,5,60,4.8,2,23
2007-06-16,966.8,1001.1,27.4,26,25.4,89,324,7,10,3,96,5,2,3,5,0,0,9,9,0,7,5,6,2,25,33.8,0.3,26.2
2007-06-17,966.4,1000.3,30.8,26,23.9,67,297,11,4,2,96,0,0,0,0,1,2,0,0,9,2,9,0,2,75,0,2.2,29
2007-06-18,966.7,1000.7,29.4,26.2,24.8,77,313,9,8,3,96,5,2,2,5,0,0,9,9,0,7,5,6,2,20,0,1.8,27.6
2007-06-19,968,1002.4,26.8,26,25.7,93,330,23,18,4,95,7,5,2,3,9,9,8,4,7,3,15,6.8,1.8,26.2,NA,NA,NA
2007-06-20,965.6,999.8,29,25.6,24.1,75,300,0,0,1,96,8,5,3,1,0,0,9,9,0,6,5,6,2,20,0,0.5,27
2007-06-21,964.5,998.4,29.8,25.8,24.1,71,300,2,15,4,96,5,4,0,0,1,1,9,0,9,5,5,6,4,15,0,1.5,28
2007-06-22,962,995.7,32,25.6,22.7,58,276,5,22,8,96,8,4,0,0,0,0,9,0,0,4,5,6,2,25,0,2.4,27.2
2007-06-23,963.7,997.8,28.8,24.8,23,71,281,7,28,15,96,7,5,3,2,0,0,9,9,0,7,4,7,2,15,0,2.4,26.4
2007-06-24,968.6,1003,26.8,25,24.2,86,302,18,18,5,96,6,4,3,3,0,0,9,9,0,7,4,7,1,15,6.4,0.4,25.8
2007-06-25,970.7,1005.5,24.8,24.4,24.2,96,302,20,18,3,95,7,5,2,3,9,9,8,4,7,2,10,29,0.4,24.4,NA,NA,NA
2007-06-26,969.5,1004.1,26,25.4,24.9,92,314,27,10,5,95,7,5,2,2,0,0,9,9,0,7,4,7,2,15,12.4,1.8,24.2
2007-06-27,967.1,1001.3,28.4,25.4,24.1,78,300,29,18,5,96,0,0,3,5,0,0,0,9,0,5,9,3,5,60,0,1.4,26.2
2007-06-28,963.6,997.7,28.2,25.4,24.2,79,302,29,18,3,96,5,2,3,5,0,0,9,9,0,7,5,6,2,20,8.1,0.5,27
2007-06-29,963,997.1,29,25.8,24.4,76,305,32,14,5,96,5,2,3,4,0,0,9,9,0,6,5,6,2,20,0,1,24.6
2007-06-30,959.3,993.6,25.4,25,24.8,97,313,27,25,7,95,7,6,2,2,9,9,8,4,7,3,12,53.3,0,25,NA,NA,NA
2007-06-01,966.1,999,40,24.2,15.2,23,173,27,10,4,96,5,3,3,4,0,0,9,9,0,7,5,6,3,25,0,4.6,35.2
2007-06-02,968.3,1002.7,26.2,23.6,22.3,79,269,20,28,10,95,9,4,2,4,9,9,8,5,6,3,20,2.2,4.2,25.6,NA,NA,NA
2007-06-03,965,997.7,41.6,25,15.9,23,181,0,0,6,96,8,3,3,2,0,0,9,9,0,5,5,6,2,25,0,4.2,37.6
2007-06-04,965.9,998.6,41.6,26,18.1,26,208,34,22,10,96,3,4,3,1,1,1,9,9,9,6,5,6,3,30,0,4.5,37.6
2007-06-05,965.7,998.5,41,26.4,19.3,29,224,2,10,5,96,3,5,3,2,0,0,9,9,0,7,5,6,2,25,0,4,36.2
2007-06-06,964.7,998.2,33.6,26.6,23.6,56,291,2,10,9,96,9,5,3,2,0,0,9,9,0,7,5,6,3,20,0,4,34.6
2007-06-07,963.7,996.8,37.8,26.8,21.8,40,261,23,22,10,96,3,4,3,2,0,0,9,9,0,6,5,6,3,20,0,4,34
2007-06-08,964.9,998.4,34,28.2,25.9,63,334,23,8,7,96,9,4,3,3,0,0,9,9,0,7,5,6,3,20,0,3.4,33.8
2007-06-09,965,999.3,27,25.2,24.4,86,305,18,34,10,96,9,6,7,2,9,9,8,5,6,3,20,0.4,3.6,33.4,NA,NA,NA
2007-06-10,960.7,993.2,41.4,27,20.3,30,238,27,22,10,96,8,2,0,0,0,0,9,0,0,2,5,6,1,20,0,3.8,34.2
2007-06-11,960.7,993.3,40.4,27,20.8,33,246,23,18,7,96,3,5,3,1,0,0,9,9,0,6,5,6,2,25,0,4,36.8
2007-06-12,964.4,998,32.8,26.8,24.3,61,304,34,18,7,96,9,5,3,2,0,0,9,9,0,7,5,6,4,20,0,3.6,35.4
2007-06-13,962.4,995.5,36.8,27.2,23,45,281,18,20,7,96,3,5,0,0,2,1,9,0,9,6,5,6,2,25,0,3.6,NA
2007-06-14,964.4,998.1,31.8,27.4,25.6,70,328,16,18,7,96,9,4,2,4,9,9,8,4,7,2,15,0,3.4,27.8,NA,NA,NA
2007-06-15,963.2,996.7,33.6,27,24.2,58,302,20,22,8,96,5,3,3,2,0,0,9,9,0,5,5,6,3,20,0,3.8,32
2007-06-16,962.7,995.9,35.4,27.8,24.7,54,311,18,10,6,96,8,3,3,3,0,0,9,9,0,6,5,6,1,25,0,3.6,35.6
2007-06-17,962.4,995.4,37.4,29.4,26.4,54,344,27,18,7,96,3,4,0,0,1,1,9,0,9,5,5,6,2,20,0,3.7,35.4
2007-06-18,962.7,995.7,37.2,28,24.2,48,302,23,14,6,96,9,4,3,1,0,0,9,9,0,5,5,6,2,20,0,3.8,36.8
2007-06-19,963.4,997.6,27.6,26,25.3,87,322,34,12,5,95,5,3,3,4,0,0,9,9,0,7,5,6,3,20,4.6,3.6,30
2007-06-20,962.7,996.7,29,25.4,23.8,74,295,9,18,4,96,9,5,3,2,0,0,9,9,0,7,5,6,2,20,0,2.3,28.1
2007-06-21,957.3,992.4,36.8,26.4,21.6,42,258,5,14,10,96,1,1,0,0,1,2,9,0,9,3,5,8,1,30,0,3.2,34
2007-06-22,957.4,990.6,35,26.2,22.2,48,268,5,38,17,96,8,5,0,0,0,0,9,0,0,5,5,6,3,20,0,3.2,33.6
2007-06-23,962.8,997.2,25.8,25,24.6,73,309,7,18,15,95,9,5,3,2,0,0,9,9,0,7,5,6,2,20,7.5,2.5,28.2
2007-06-24,967.2,1001.8,26,25.4,25.1,95,319,27,12,10,96,9,4,3,3,0,0,9,9,0,7,5,6,3,20,4.2,2.6,29.6
2007-06-25,967.7,1002.1,26.6,25.6,25.2,92,321,23,14,7,95,7,5,2,3,9,9,8,4,7,2,12,1.8,1,24,NA,NA,NA
2007-06-26,964.8,998.5,31.6,26.6,24.5,66,307,27,14,7,96,0,0,3,4,0,0,0,9,0,4,9,3,4,60,0.5,2.5,30.4
2007-06-27,963.8,998.1,27,26.4,24.2,95,302,2,27,9,94,9,5,2,3,9,9,8,4,7,1,15,1.4,2.2,29.8,NA,NA,NA
2007-06-28,962.5,996.5,28.6,25.6,24.3,78,304,27,18,7,95,5,3,7,4,0,0,9,9,0,7,5,6,2,20,6.2,2,30.6
2007-06-29,959.9,994.2,25.6,25.4,25.3,98,322,23,18,7,95,9,3,3,4,0,0,9,9,0,7,5,6,3,20,21.4,2.2,27.8
2007-06-30,956.3,990.6,25,25,25,100,317,20,38,9,93,7,5,2,2,9,9,8,4,7,3,8,43.2,0,24.8,NA,NA,NA
2007-07-01,962.4,997,23.6,23,23,98,281,18,18,11,95,7,5,2,3,9,9,8,4,7,2,10,34.8,0.4,23.2,NA,NA,NA
2007-07-02,963.3,997.5,27.6,25,23.8,80,295,18,22,7,96,5,2,3,4,0,0,9,9,0,6,5,6,2,20,0.1,0.8,25.8
2007-07-03,965.2,999.5,27.8,25,23.7,79,293,20,18,5,96,6,4,0,0,0,0,9,0,0,4,4,7,2,15,0,1,26.3
2007-07-04,967.5,1001.8,27.2,24.6,23.4,80,288,23,26,4,96,7,5,2,2,0,0,9,9,0,7,4,7,2,15,6.6,0.8,26.2
2007-07-05,966.5,1000.8,28,25,23.7,77,293,23,22,6,96,5,2,0,0,0,0,9,0,0,2,5,6,2,20,0,1.8,25.2
2007-07-06,964.2,998.5,26.6,24.4,23.4,83,288,23,22,5,96,5,3,3,4,0,0,9,9,0,7,5,6,3,20,0,0.1,26
2007-07-07,962.9,997.5,23.8,23.6,23.5,98,290,25,28,5,94,7,6,2,2,9,9,8,4,7,4,12,28.8,0,0.2,NA,NA,NA
2007-07-08,962.7,997.3,23.6,23.4,23.3,98,286,23,28,13,95,7,6,2,2,9,9,8,3,7,4,8,55,0.2,24.8,NA,NA,NA
2007-07-09,966,1000.5,25.6,23.8,22.9,85,279,20,18,7,96,7,5,3,2,0,0,9,9,0,7,4,7,2,10,0,1.2,24.2
2007-07-10,966.1,1000.6,25.8,24.6,24.1,90,300,20,12,4,95,7,5,2,3,9,9,8,4,7,3,15,1,1,26.2,NA,NA,NA
2007-07-11,967.7,1002.1,27,25.4,24.7,87,311,20,18,4,96,9,6,2,2,9,9,8,4,7,3,10,1.2,1.4,26.8,NA,NA,NA
2007-07-12,967.8,1002.1,27.6,25.8,25,86,317,23,22,4,96,5,3,3,4,0,0,9,9,0,7,5,6,3,20,0,1.2,28.6
2007-07-13,966.3,1000.6,27.6,25.4,24.4,83,305,29,18,3,96,5,2,3,5,0,0,9,9,0,7,5,6,2,20,2,1.6,26.8
2007-07-14,965.4,999.8,27,25,24.1,84,300,27,14,3,96,5,3,7,4,0,0,9,9,0,7,5,6,3,20,0,1.6,26.6
2007-07-15,965.3,999.5,28.8,25.8,24.5,78,307,29,22,3,96,8,2,3,3,0,0,9,9,0,5,5,6,1,20,0,NA,NA
2007-07-16,966,1000.4,25.6,25.2,25,97,317,27,14,2,95,7,5,2,3,9,9,8,4,7,2,15,15.9,NA,NA,NA,NA,NA
2007-07-17,967.4,1001.7,27.6,26.2,25.6,89,328,23,12,3,95,7,4,3,2,0,0,9,9,0,6,4,7,1,10,0.4,1.6,26.6
2007-07-18,969,1003.3,29,25.8,24.4,76,305,23,18,3,96,5,2,3,2,0,0,9,9,0,4,5,6,2,20,0,1.2,27.8
2007-07-19,969.9,1004.1,29.8,26.2,24.7,74,311,25,14,2,96,0,0,0,0,1,2,0,0,9,2,9,0,2,75,0,1.6,28.8
2007-07-20,970.8,1005,29.6,26.2,24.8,75,313,29,10,3,96,5,3,3,1,0,0,9,9,0,4,5,6,3,20,0,2.6,29
2007-07-21,969.5,1003.8,29,26,24.7,78,311,23,10,1,96,0,0,3,2,1,2,0,9,9,4,9,3,2,60,0,2.8,28.4
2007-07-22,969.3,1003.7,27.2,25.2,24.3,84,304,18,15,6,96,8,5,3,1,0,0,9,9,0,6,5,6,3,20,0,1.6,27.2
2007-07-23,970.1,1004.6,27,25,24.1,84,300,23,6,1,96,8,4,3,3,0,0,9,9,0,7,5,6,2,20,0,1.4,26.8
2007-07-24,971.4,1005.9,27.4,24.8,23.6,80,291,0,0,2,96,8,3,3,4,0,0,9,9,0,7,5,6,2,20,0,1.5,27
2007-07-25,972.7,1007.2,27.4,26,25.4,89,324,20,18,2,96,7,4,3,3,0,0,9,9,0,7,4,7,3,10,13,2,28.4
2007-07-26,970.4,1004.6,29.2,26.2,24.9,98,314,18,18,3,96,5,2,3,3,0,0,9,9,0,5,5,6,2,25,0,1.3,28.2
2007-07-27,969.7,1004.2,26.6,25.6,25.2,92,320,23,12,2,96,1,1,3,3,1,3,9,9,9,7,5,8,1,30,2.8,0.5,26.6
2007-07-28,969.2,1003.8,25.4,24.4,23.9,92,296,11,10,2,96,7,4,2,3,0,0,9,9,0,7,4,7,2,15,1.8,1.8,26.8
2007-07-29,970,1004.8,25,24.4,24.1,95,300,0,0,2,96,7,4,3,3,0,0,9,9,0,7,4,7,2,12,3.4,2,26.6
2007-07-30,971.9,1006.4,28,26,25.2,85,321,0,0,1,94,5,3,3,2,1,2,9,9,9,7,5,6,3,15,0,2,27.2
2007-07-31,970.6,1004.9,29,26,24.7,78,311,0,0,0,95,1,2,0,0,1,2,9,0,9,4,5,8,2,30,0,2.2,27.6
2007-07-01,960.9,994.8,29,25.8,24.4,76,305,23,27,10,96,5,3,3,3,0,0,9,9,0,6,5,6,3,20,0.3,2.3,29.6
2007-07-02,961.6,995.4,31,26.8,25.1,71,319,18,18,8,95,5,2,3,3,0,0,9,9,0,5,4,6,2,20,0.1,2.5,31
2007-07-03,962.5,996.4,29.4,28,27.5,89,367,18,10,7,94,9,5,7,2,0,0,9,9,0,7,4,7,2,15,4.2,1.7,33.2
2007-07-04,963.6,997.3,31.4,26.6,24.6,67,309,27,26,10,96,3,3,3,2,0,0,9,9,0,5,5,6,3,20,7.1,1.7,27.2
2007-07-05,962.9,996.8,30,26.2,24.6,73,309,23,22,9,96,5,3,3,2,0,0,9,9,0,5,5,6,3,25,0.9,2,31.8
2007-07-06,962.6,996.6,28.6,25,23.4,73,288,29,22,9,96,9,6,7,2,9,9,8,4,7,2,12,0,2.4,30.6,NA,NA,NA
2007-07-07,959.8,994.3,24,23.6,23.4,96,288,25,28,11,95,7,6,2,2,9,9,8,2,7,4,6,33.4,0,24.2,NA,NA,NA
2007-07-08,963.4,997.8,25.8,23.8,22.9,84,279,23,34,12,95,7,5,2,3,9,9,8,4,7,2,10,6.4,0.4,25.6,NA,NA,NA
2007-07-09,963.7,999.9,27.6,24.6,23.2,77,284,27,22,8,96,6,4,3,2,0,0,9,9,0,6,4,7,1,15,1.4,2.4,30.8
2007-07-10,963.3,997,31.2,26.4,24.3,67,304,23,14,7,96,5,2,3,3,0,0,9,9,0,5,5,6,2,20,0,2.8,32.2
2007-07-11,965.6,1000,26.8,26,25.7,93,330,23,8,4,96,3,4,3,3,0,0,9,9,0,7,5,6,3,20,13.4,2.4,29.4
2007-07-12,964.2,998.1,30,26,24.3,71,304,29,12,6,96,5,2,3,5,0,0,9,9,0,7,5,6,2,20,2.1,1.6,26.8
2007-07-13,963,996.7,32,26.8,24.6,65,309,27,22,7,96,5,3,3,2,0,0,9,9,0,5,5,6,3,20,0,2.4,30.4
2007-07-14,962.3,996.2,29.2,26.8,25.8,82,332,0,0,5,96,9,5,2,3,9,9,8,4,7,3,12,0,2.2,29.8,NA,NA,NA
2007-07-15,963.8,998.2,25.2,25,24.9,98,314,5,12,9,95,9,6,2,2,9,9,8,4,7,3,12,19.6,0.6,25.8,NA,NA,NA
2007-07-16,964.1,998.4,27,26,25.6,92,328,0,0,6,95,9,5,2,2,9,9,7,4,7,2,12,0.1,1.1,26.4,NA,NA,NA
2007-07-17,964.5,998.2,32,26.4,23.7,61,293,29,15,5,96,8,4,3,1,0,0,9,9,0,5,5,6,2,20,0,2.8,35.4
2007-07-18,965.9,999.5,33.6,26.4,23.2,55,284,27,14,6,96,8,3,3,4,0,0,9,9,0,7,5,6,1,20,0,3.2,36.4
2007-07-19,966.5,1000.2,33,26.8,24.2,60,302,27,22,6,96,3,5,3,1,2,1,9,9,9,7,5,6,3,20,0,2.7,35.6
2007-07-20,966.7,1000.6,30.4,27,25.6,76,328,18,10,4,96,5,4,3,3,0,0,9,9,0,7,5,6,4,20,0.2,3.6,30
2007-07-21,965.7,1001.4,32.8,26.4,23.6,59,291,23,18,6,96,8,5,3,1,0,0,9,9,0,6,5,6,2,20,0,3.3,35.2
2007-07-22,966.7,1001,27.6,26,25.3,87,322,36,6,5,96,9,3,3,3,0,0,9,9,0,6,5,6,3,20,18,2.8,NA
2007-07-23,967.1,1001,32,25.8,23,59,281,14,10,4,96,3,5,3,1,0,0,9,9,0,6,5,6,2,20,0,3.6,36.4
2007-07-24,968.6,1002.8,28.6,25,23.4,73,288,23,28,5,96,9,3,2,4,0,0,9,9,0,7,5,6,3,20,0,3.4,28.8
2007-07-25,967,1000.9,32,26.6,24.3,64,304,18,12,6,96,3,4,3,2,0,0,9,9,0,6,5,8,3,30,0,2.8,29.8
2007-07-26,968.3,1002.7,27,26.2,25.9,93,334,29,8,5,94,9,5,2,3,9,9,8,4,7,2,12,5.6,3,32.6,NA,NA,NA
2007-07-27,967.3,1001.6,27.8,25,23.7,79,293,34,28,6,96,9,5,3,2,0,0,9,9,0,7,4,7,1,15,0,3.4,28.2
2007-07-28,967.1,1001.7,25.8,23.8,22.9,84,279,18,10,5,96,9,5,3,2,0,0,9,9,0,7,5,6,3,20,0,3,27.6
2007-07-29,967.4,1001.7,27.6,25.6,24.7,85,311,14,10,3,96,8,4,3,2,0,0,9,9,0,6,5,6,4,20,0,2.8,27.4
2007-07-30,969,1003.1,30.4,27,25.6,76,328,29,10,3,96,9,5,3,1,0,0,9,9,0,6,5,6,2,20,0,3,34
2007-07-31,966.9,1000.7,31.4,27,25.2,70,321,18,10,4,96,9,4,0,0,1,3,9,0,9,7,5,6,3,20,0,3.4,29.6
2007-08-01,970,1004.4,27.2,25,24,83,298,20,8,2,96,5,1,0,0,1,5,9,0,9,6,5,6,1,25,0,2,26.2
2007-08-02,969.1,1003.5,28,25.8,24.9,83,315,0,0,1,96,0,0,3,2,1,2,0,9,9,4,9,3,2,60,0,2,27
2007-08-03,968.7,1003.5,25.4,24.8,24.2,95,302,18,4,2,95,6,4,3,3,0,0,9,9,0,7,4,7,1,12,14.6,2.6,25.2
2007-08-04,966.6,1001.1,25.8,24.6,24.1,90,300,14,14,3,96,7,4,3,3,0,0,9,9,0,7,4,7,3,12,10.3,0.5,25.8
2007-08-05,965.3,999.6,27.8,25,23.7,79,293,29,14,2,96,8,3,3,1,1,1,9,9,9,5,5,6,2,20,0,2,27.4
2007-08-06,964,998.3,26.2,25,24.5,90,307,29,10,3,96,5,4,2,4,9,9,8,5,6,4,20,0.4,1.8,27,NA,NA,NA
2007-08-07,959.2,993.6,25,24.8,24.7,98,311,27,18,10,95,7,6,2,2,9,9,8,4,7,3,12,83.4,0.4,24.4,NA,NA,NA
2007-08-08,963.8,998.3,25,24,23.5,92,289,20,18,6,95,7,6,2,2,9,9,8,3,7,4,8,3.1,0.8,24.4,NA,NA,NA
2007-08-09,965.8,1000.1,27.2,24.2,22.8,77,278,18,18,4,96,5,1,3,3,0,0,9,9,0,4,5,6,1,25,0,1.6,27.4
2007-08-10,967,1001.3,26,25,23.7,77,293,27,14,1,96,0,0,3,2,1,1,0,9,9,3,9,3,2,60,0,1.8,27.6
2007-08-11,967.7,1002,27.2,24.8,23.7,81,293,29,15,3,96,0,0,3,1,1,2,0,9,9,3,9,3,1,60,0,1.5,27.4
2007-08-12,968.3,1002.9,26,24.8,24.3,90,304,25,14,4,96,5,4,2,4,9,9,8,5,6,4,20,0.2,1.6,26,NA,NA,NA
2007-08-13,968.8,1003.4,25.4,24.2,23.7,90,293,20,8,2,95,7,3,2,5,9,9,8,4,7,3,18,1.2,2,25.6,NA,NA,NA
2007-08-14,970.4,1005.2,25,23.6,22.9,88,279,20,12,3,96,5,3,3,4,0,0,9,9,0,7,5,6,3,20,0,1.6,25.6
2007-08-15,971.4,1006,26.6,24.4,23.4,83,288,23,12,2,96,5,1,3,2,1,3,9,9,9,6,5,6,1,25,0,1.8,26
2007-08-16,970.6,1005.2,25.8,24,23.2,85,284,27,14,2,96,5,3,3,4,0,0,9,9,0,7,5,6,3,20,0,1.4,25.7
