Min Price onion,Max Price onion,Modal Price onion,Price Date
900,1800,1350,2015/02/10
800,1700,1300,2015/02/11
900,1800,1350,2015/02/11
900,1800,1350,2015/02/12
900,1850,1375,2015/02/12
900,1800,1350,2015/02/14
900,1850,1375,2015/02/14
850,1750,1300,2015/02/15
900,1850,1375,2015/02/15
850,1750,1300,2015/02/16
900,1850,1375,2015/02/16
850,1750,1300,2015/02/17
900,1850,1375,2015/02/17
850,1750,1300,2015/02/18
800,1850,1375,2015/02/18
800,1700,1250,2015/02/22
900,1750,1325,2015/02/22
800,1700,1250,2015/02/23
900,1750,1325,2015/02/23
800,1700,1250,2015/02/25
900,1750,1325,2015/02/25
800,1600,1200,2015/02/28
900,1700,1300,2015/02/28
700,1500,1100,2015/03/01
800,1600,1200,2015/03/01
900,1850,1375,2015/03/02
850,1800,1325,2015/03/02
900,1800,1350,2015/03/03
850,1750,1300,2015/03/03
850,1800,1325,2015/03/04
800,1700,1250,2015/03/04
850,1800,1325,2015/03/05
800,1700,1250,2015/03/05
850,1800,1325,2015/03/07
800,1700,1250,2015/03/07
850,1800,1325,2015/03/08
800,1700,1250,2015/03/08
800,1800,1300,2015/03/09
750,1750,1250,2015/03/09
800,1800,1300,2015/03/10
750,1750,1250,2015/03/10
750,1800,1275,2015/03/11
700,1700,1200,2015/03/11
900,1800,1350,2015/03/12
800,1700,1250,2015/03/12
900,1800,1350,2015/03/14
800,1700,1250,2015/03/14
900,1750,1325,2015/03/15
800,1700,1250,2015/03/15
900,1750,1325,2015/03/16
800,1700,1250,2015/03/16
900,1750,1325,2015/03/17
800,1700,1250,2015/03/17
850,1750,1300,2015/03/18
800,1625,1212,2015/03/18
850,1750,1300,2015/03/19
800,1600,1200,2015/03/19
850,1750,1300,2015/03/21
800,1600,1200,2015/03/21
850,1750,1300,2015/03/22
800,1600,1200,2015/03/22
850,1750,1300,2015/03/23
800,1600,1200,2015/03/23
1100,1500,1300,2015/03/24
1000,1400,1200,2015/03/24
1100,1500,1300,2015/03/25
1000,1400,1200,2015/03/25
950,1500,1225,2015/03/26
900,1400,1150,2015/03/26
950,1500,1225,2015/03/29
900,1400,1150,2015/03/29
950,1500,1225,2015/03/30
900,1400,1150,2015/03/30
950,1500,1225,2015/03/31
900,1400,1150,2015/03/31
850,1500,1175,2015/04/01
800,1400,1100,2015/04/01
850,1500,1175,2015/04/02
800,1400,1100,2015/04/02
850,1500,1175,2015/04/04
800,1350,1075,2015/04/04
800,1500,1150,2015/04/05
750,1400,1075,2015/04/05
800,1500,1150,2015/04/06
750,1400,1075,2015/04/06
800,1500,1150,2015/04/07
750,1400,1075,2015/04/07
800,1450,1125,2015/04/08
700,1350,1025,2015/04/08
800,1450,1125,2015/04/09
700,1350,1025,2015/04/09
800,1500,1150,2015/04/11
700,1400,1050,2015/04/11
800,1500,1150,2015/04/12
700,1400,1050,2015/04/12
800,1450,1125,2015/04/13
700,1400,1050,2015/04/13
800,1450,1125,2015/04/14
700,1400,1050,2015/04/14
800,1450,1125,2015/04/15
700,1400,1050,2015/04/15
800,1450,1125,2015/04/16
700,1400,1050,2015/04/16
800,1450,1125,2015/04/18
700,1400,1050,2015/04/18
800,1500,1150,2015/04/19
700,1375,1037,2015/04/19
800,1500,1150,2015/04/20
700,1375,1037,2015/04/20
800,1500,1150,2015/04/21
700,1375,1037,2015/04/21
800,1450,1125,2015/04/22
700,1350,1025,2015/04/22
800,1450,1125,2015/04/23
700,1350,1025,2015/04/23
800,1400,1100,2015/04/25
700,1300,1000,2015/04/25
800,1400,1100,2015/04/26
700,1300,1000,2015/04/26
800,1350,1075,2015/04/27
700,1250,975,2015/04/27
800,1350,1075,2015/04/28
700,1250,975,2015/04/28
800,1350,1075,2015/04/29
700,1250,975,2015/04/29
800,1350,1075,2015/04/30
700,1250,975,2015/04/30
800,1350,1075,2015/05/02
700,1250,975,2015/05/02
800,1300,1050,2015/05/05
700,1200,950,2015/05/05
800,1300,1050,2015/05/06
700,1200,950,2015/05/06
800,1300,1050,2015/05/07
700,1200,950,2015/05/07
800,1300,1050,2015/05/09
700,1200,950,2015/05/09
800,1300,1050,2015/05/10
700,1200,950,2015/05/10
750,1350,1050,2015/05/11
700,1300,1000,2015/05/11
750,1350,1050,2015/05/12
700,1300,1000,2015/05/12
750,1350,1050,2015/05/13
700,1300,1000,2015/05/13
750,1350,1050,2015/05/13
700,1300,1000,2015/05/14
750,1350,1050,2015/05/14
700,1300,1000,2015/05/16
750,1350,1050,2015/05/16
700,1300,1000,2015/05/17
750,1350,1050,2015/05/17
800,1300,1050,2015/05/18
900,1375,1137,2015/05/18
800,1300,1050,2015/05/19
900,1400,1150,2015/05/19
800,1300,1050,2015/05/20
900,1400,1150,2015/05/20
800,1300,1050,2015/05/21
900,1400,1150,2015/05/21
800,1300,1050,2015/05/23
900,1400,1150,2015/05/23
800,1200,1000,2015/05/24
900,1500,1200,2015/05/24
900,1400,1150,2015/05/25
1000,1600,1300,2015/05/25
900,1400,1150,2015/05/26
1000,1600,1300,2015/05/26
900,1400,1150,2015/05/27
1000,1600,1300,2015/05/27
900,1400,1150,2015/05/28
1000,1600,1300,2015/05/28
900,1400,1150,2015/05/30
1000,1600,1300,2015/05/30
900,1400,1150,2015/05/31
1000,1750,1375,2015/05/31
900,1500,1200,2015/06/01
1000,1850,1425,2015/06/01
900,1500,1200,2015/06/02
1000,1850,1425,2015/06/02
900,1700,1300,2015/06/03
1000,1900,1450,2015/06/03
900,1700,1300,2015/06/04
900,1900,1450,2015/06/04
900,1700,1300,2015/06/06
1000,1900,1450,2015/06/06
900,1700,1300,2015/06/07
1000,1900,1450,2015/06/07
900,1600,1250,2015/06/08
1000,1900,1450,2015/06/08
900,1600,1250,2015/06/09
1000,1900,1450,2015/06/09
1000,1800,1400,2015/06/10
1000,1900,1450,2015/06/10
1000,1800,1400,2015/06/11
1100,2000,1550,2015/06/11
900,1900,1400,2015/06/13
1000,2000,1500,2015/06/13
900,1900,1400,2015/06/14
1000,2000,1500,2015/06/14
900,1900,1400,2015/06/15
1000,2000,1500,2015/06/15
900,1900,1400,2015/06/16
1000,2000,1500,2015/06/16
900,1900,1400,2015/06/17
1000,2000,1500,2015/06/17
900,1900,1600,2015/06/18
1000,2000,1700,2015/06/18
900,1900,1400,2015/06/20
1000,2000,1700,2015/06/20
900,1800,1575,2015/06/21
1000,1900,1675,2015/06/21
900,1800,1575,2015/06/22
1000,2000,1700,2015/06/22
900,1800,1575,2015/06/23
1000,2000,1700,2015/06/23
900,1800,1575,2015/06/24
1000,2000,1700,2015/06/24
900,1800,1575,2015/06/25
1000,2000,1700,2015/06/25
900,1800,1575,2015/06/27
1000,2000,1700,2015/06/27
1000,1700,1500,2015/06/28
1100,1800,1600,2015/06/28
1000,1700,1500,2015/06/29
1100,1800,1600,2015/06/29
1000,1700,1500,2015/06/30
1100,1800,1600,2015/06/30
900,1600,1425,2015/07/01
900,1600,1425,2015/07/02
950,1700,1513,2015/07/02
900,1600,1425,2015/07/04
950,1700,1512,2015/07/04
900,1600,1425,2015/07/05
950,1700,1512,2015/07/05
1000,1900,1675,2015/07/06
1100,2000,1775,2015/07/06
1000,1900,1675,2015/07/07
1100,2000,1775,2015/07/07
1000,1900,1675,2015/07/08
1100,2000,1775,2015/07/08
1000,1900,1675,2015/07/09
1100,2000,1775,2015/07/09
1000,1900,1675,2015/07/11
1100,2000,1775,2015/07/11
1000,1900,1675,2015/07/12
1100,2000,1775,2015/07/12
1000,1900,1675,2015/07/13
1100,2000,1775,2015/07/13
1000,1900,1675,2015/07/14
1100,2000,1775,2015/07/14
1000,1900,1675,2015/07/15
1100,2000,1775,2015/07/15
1000,1900,1675,2015/07/16
1100,2000,1775,2015/07/16
1200,2400,2100,2015/07/20
1100,2300,2000,2015/07/20
1300,2600,2275,2015/07/21
1400,2700,2375,2015/07/21
1300,2600,2275,2015/07/22
1400,2700,2375,2015/07/22
1500,3000,2625,2015/07/23
1400,2900,2525,2015/07/23
1800,3700,3225,2015/07/25
2000,3800,3350,2015/07/25
2000,3800,3350,2015/07/26
2100,4000,3525,2015/07/26
2000,3800,3350,2015/07/27
2100,4000,3525,2015/07/27
2000,3800,3350,2015/07/28
2100,4000,3525,2015/07/28
2000,3800,3350,2015/07/29
2100,4000,3525,2015/07/29
2000,3800,3350,2015/07/30
2100,4000,3525,2015/07/30
2000,3800,3350,2015/08/01
2100,4000,3525,2015/08/01
2000,3600,3200,2015/08/02
2100,3800,3375,2015/08/02
2000,3600,3200,2015/08/03
2100,3800,3375,2015/08/03
2000,3600,3200,2015/08/04
2100,3800,3375,2015/08/04
2000,3600,3200,2015/08/05
2100,3800,3375,2015/08/05
2000,3800,3350,2015/08/06
2100,3900,3450,2015/08/06
2000,3800,3350,2015/08/08
2100,3900,3450,2015/08/08
1000,3500,2875,2015/08/09
1100,3600,2975,2015/08/09
1000,3500,2875,2015/08/10
1100,3700,3050,2015/08/10
1100,3600,2975,2015/08/11
1200,3800,3150,2015/08/11
1100,3600,2975,2015/08/12
1200,3800,3150,2015/08/12
1100,3600,2975,2015/08/13
1200,3800,3150,2015/08/13
1100,3600,2975,2015/08/16
1200,3800,3150,2015/08/16
1100,3700,3050,2015/08/17
1200,3900,3225,2015/08/17
1100,3700,3050,2015/08/18
1200,3900,3225,2015/08/18
2500,4400,3925,2015/08/19
2600,4500,4025,2015/08/19
2500,4400,3925,2015/08/20
2600,4500,4025,2015/08/20
2500,4400,3925,2015/08/22
2600,4500,4025,2015/08/22
2500,6000,5125,2015/08/23
2000,5500,4625,2015/08/23
2500,6000,5125,2015/08/24
2000,5500,4625,2015/08/24
2500,6000,5125,2015/08/25
2200,5800,4900,2015/08/25
2500,6000,5125,2015/08/26
2200,5800,4900,2015/08/26
2500,6000,5125,2015/08/27
2300,5800,4925,2015/08/27
2500,6000,5125,2015/08/29
2300,5800,4925,2015/08/29
2500,5000,4375,2015/08/30
2400,4800,4200,2015/08/30
2500,5000,4375,2015/08/31
2400,4800,4200,2015/08/31
2500,4500,4000,2015/09/01
2200,4000,3550,2015/09/01
2500,4500,4000,2015/09/02
2200,4000,3550,2015/09/02
2500,4500,4000,2015/09/03
2200,4000,3550,2015/09/03
2500,4500,4000,2015/09/05
2200,4000,3550,2015/09/05
2500,4500,4000,2015/09/06
2200,4000,3550,2015/09/06
2800,4700,4225,2015/09/07
2500,4300,3850,2015/09/07
2800,4700,4225,2015/09/08
2500,4300,3850,2015/09/08
2600,4600,4100,2015/09/09
2500,4400,3925,2015/09/09
2600,4600,4100,2015/09/10
2500,4400,3925,2015/09/10
2500,4500,4000,2015/09/12
2400,4300,3825,2015/09/12
2600,4600,4100,2015/09/13
2500,4400,3925,2015/09/13
2500,4400,3925,2015/09/15
2600,4500,4025,2015/09/15
2500,4500,4000,2015/09/16
2600,4600,4100,2015/09/16
2500,4500,4000,2015/09/17
2600,4600,4100,2015/09/17
2500,4500,4000,2015/09/19
2600,4600,4100,2015/09/19
2800,4700,4225,2015/09/20
3000,4800,4350,2015/09/20
2800,4700,4225,2015/09/21
3000,4800,4350,2015/09/21
2800,4700,4225,2015/09/22
3000,4800,4350,2015/09/22
2500,3500,3250,2015/09/23
2600,3700,3425,2015/09/23
2500,3500,3250,2015/09/24
2600,3700,3425,2015/09/24
2500,3500,3250,2015/09/26
2600,3700,3425,2015/09/26
2000,3200,2900,2015/09/27
2100,3300,3000,2015/09/27
2000,3200,2900,2015/09/28
2100,3300,3000,2015/09/28
2000,3300,2975,2015/09/29
2100,3400,3075,2015/09/29
2000,3300,2975,2015/09/30
2100,3400,3075,2015/09/30
2000,3300,2975,2015/10/01
2100,3400,3075,2015/10/01
2000,3300,2975,2015/10/03
2100,3400,3075,2015/10/03
2000,3500,3125,2015/10/04
2200,3600,3250,2015/10/04
2500,3300,3100,2015/10/05
2400,3200,3000,2015/10/05
2500,3300,3100,2015/10/06
2200,3600,3250,2015/10/06
2500,3300,3100,2015/10/07
2200,3600,3250,2015/10/07
2500,3600,3325,2015/10/08
2300,3500,3200,2015/10/08
2500,3600,3325,2015/10/10
2300,3500,3200,2015/10/10
2200,3700,3325,2015/10/11
2000,3600,3200,2015/10/11
2200,3700,3325,2015/10/12
2000,3600,3200,2015/10/12
2000,3200,2900,2015/10/14
1900,3100,2800,2015/10/14
2000,2800,2600,2015/10/15
1800,2500,2325,2015/10/15
2000,2800,2600,2015/10/17
1800,2500,2325,2015/10/17
1000,2500,2125,2015/10/18
900,2300,1950,2015/10/18
1000,2500,2125,2015/10/19
900,2300,1950,2015/10/19
1000,2500,2125,2015/10/20
900,2300,1950,2015/10/20
1100,2200,1925,2015/10/21
1000,2100,1825,2015/10/21
1100,2200,1925,2015/10/24
1000,2100,1825,2015/10/24
1100,2200,1925,2015/10/26
1000,2100,1825,2015/10/26
1200,3200,2700,2015/10/27
1000,3000,2500,2015/10/27
1500,3500,3000,2015/10/28
1200,3000,2550,2015/10/28
1500,3500,3000,2015/10/29
1200,3000,2550,2015/10/29
1200,3000,2550,2015/10/31
1000,2500,2125,2015/10/31
1200,3000,2550,2015/11/01
1000,2500,2125,2015/11/01
1200,2200,1950,2015/11/02
1000,1800,1600,2015/11/02
1200,2200,1950,2015/11/03
1000,1800,1600,2015/11/03
1100,2000,1775,2015/11/04
1000,1800,1600,2015/11/04
1100,2000,1775,2015/11/05
1000,1800,1600,2015/11/05
1100,2000,1775,2015/11/07
1000,1800,1600,2015/11/07
1300,2000,1825,2015/11/08
1200,1800,1650,2015/11/08
1300,2000,1825,2015/11/09
1200,1800,1650,2015/11/09
1300,2000,1825,2015/11/10
1200,1800,1650,2015/11/10
1300,2000,1825,2015/11/14
1200,1800,1650,2015/11/14
1700,2500,2300,2015/11/15
1900,3000,2725,2015/11/15
1700,2500,2300,2015/11/16
1900,3000,2725,2015/11/16
1700,2500,2300,2015/11/17
1900,3000,2775,2015/11/17
1500,2000,1875,2015/11/18
1700,2200,2075,2015/11/18
1500,2000,1875,2015/11/19
1700,2100,2000,2015/11/19
1200,1700,1575,2015/11/22
1300,1900,1750,2015/11/22
1200,1700,1575,2015/11/23
1300,1900,1750,2015/11/23
1200,1800,1650,2015/11/24
1300,1900,1750,2015/11/24
1200,1800,1650,2015/11/25
1300,1900,1750,2015/11/25
1200,1800,1650,2015/11/26
1300,1700,1600,2015/11/26
1200,1800,1650,2015/11/28
1300,1700,1600,2015/11/28
1300,1900,1750,2015/11/29
1200,1700,1575,2015/11/29
1300,1900,1750,2015/11/30
1200,1700,1575,2015/11/30
